score_id,performance_id,onset_beat,duration_beat,pitch,voice,beat_period,tempo_bpm,timing,articulation_log,velocity_norm
n46,P01_n46,19.5,0.5,76,1,0.6124992370605469,97.95930569309243,0.0,-0.4992308020591736,0.34645670652389526
n47,P01_n47,20.0,0.5,79,1,0.5645847320556641,106.2727994459553,0.0,-0.43829646706581116,0.35433071851730347
n48,P01_n48,20.5,0.5,81,1,0.4812498092651367,124.67537408818791,0.0,-0.2895059883594513,0.36220473051071167
n50,P01_n50,21.0,3.0,45,4,0.6156244277954102,97.46201952197345,-0.002083301544189453,-0.46554601192474365,0.31496062874794006
n49,P01_n49,21.0,3.0,81,1,0.6156244277954102,97.46201952197345,0.002083301544189453,-0.42565327882766724,0.31496062874794006
n52,P01_n51,21.5,0.5,59,3,0.6333332061767578,94.73686112591817,0.0078125,-0.4405722916126251,0.32283464074134827
n51,P01_n52,21.5,0.5,74,2,0.6333332061767578,94.73686112591817,-0.0078125,-0.30541273951530457,0.32283464074134827
n54,P01_n53,22.0,2.0,57,3,0.6669273376464844,89.96482317209191,0.004687309265136719,-0.4660665690898895,0.29133859276771545
n53,P01_n54,22.0,2.0,73,2,0.6669273376464844,89.96482317209191,-0.004687309265136719,-0.2932049036026001,0.26771652698516846
n55,P01_n55,24.0,1.0,76,1,0.5687484741210938,105.49478852267697,0.0,-0.4167962372303009,0.34645670652389526
n56,P01_n56,24.5,0.25,72,2,0.6083335876464844,98.63009575408695,0.0,-0.35693517327308655,0.34645670652389526
n57,P01_n57,24.75,0.25,71,2,0.5250015258789062,114.28538212256404,0.0,-0.4854310154914856,0.3700787425041199
n59,P01_n58,25.0,0.25,69,2,0.5416679382324219,110.76897073840628,0.005208015441894531,-0.46778228878974915,0.36220473051071167
n58,P01_n59,25.0,1.5,81,1,0.5416679382324219,110.76897073840628,-0.005208015441894531,-0.48062923550605774,0.3858267664909363
n60,P01_n60,25.25,0.25,68,2,0.5625,106.66666666666667,0.0,-0.5069599747657776,0.36220473051071167
n61,P01_n61,25.5,0.25,69,2,0.5541648864746094,108.27102449903973,0.0,-0.5474831461906433,0.3937007784843445
n62,P01_n62,25.75,0.25,71,2,0.4854164123535156,123.60521497221983,0.0,-0.4212418496608734,0.4094488322734833
n64,P01_n64,26.0,0.25,57,3,0.6083335876464844,98.63009575408695,-0.0005207061767578125,-0.5459690093994141,0.34645670652389526
n63,P01_n63,26.0,0.25,72,2,0.6083335876464844,98.63009575408695,0.0005207061767578125,-0.3318442106246948,0.34645670652389526
n66,P01_n65,26.25,0.25,59,3,0.5798606872558594,103.47312952692968,0.0015621185302734375,-0.581510066986084,0.3937007784843445
n65,P01_n66,26.25,0.25,74,2,0.5798606872558594,103.47312952692968,-0.0015621185302734375,-0.35248446464538574,0.35433071851730347
n69,P01_n67,26.5,0.25,60,3,0.56805419921875,105.62372407865048,0.011111259460449219,-0.25810110569000244,0.35433071851730347
n68,P01_n68,26.5,0.5,76,2,0.56805419921875,105.62372407865048,0.001735687255859375,-0.2644426226615906,0.30708661675453186
n67,P01_n69,26.5,0.5,81,1,0.56805419921875,105.62372407865048,-0.012846946716308594,-0.41856569051742554,0.35433071851730347
n70,P01_n70,26.75,0.25,62,3,0.6333351135253906,94.73657581689504,0.0,-0.4405766427516937,0.36220473051071167
n72,P01_n71,27.0,1.25,64,3,0.570831298828125,105.10986367281475,0.001041412353515625,-0.3538658320903778,0.3385826647281647
n71,P01_n72,27.0,0.5,79,1,0.570831298828125,105.10986367281475,-0.001041412353515625,-0.3633173406124115,0.30708661675453186
n73,P01_n73,27.25,0.25,72,2,0.7041702270507812,85.20666977258199,0.0,-0.44669046998023987,0.31496062874794006
n75,P01_n74,27.5,0.25,71,2,0.508331298828125,118.03325929038843,0.0062503814697265625,-0.45499810576438904,0.3779527544975281
n74,P01_n75,27.5,0.5,81,1,0.508331298828125,118.03325929038843,-0.0062503814697265625,-0.415031760931015,0.3779527544975281
n76,P01_n76,27.75,0.25,69,2,0.5062522888183594,118.5179826841784,0.0,-0.4170244038105011,0.3779527544975281
n78,P01_n78,28.0,1.25,67,2,0.5812492370605469,103.22594194433324,-0.0026044845581054688,-0.4545256197452545,0.34645670652389526
n77,P01_n77,28.0,2.0,76,1,0.5812492370605469,103.22594194433324,0.0026044845581054688,-0.40473058819770813,0.34645670652389526
n80,P01_n79,28.25,0.25,63,3,0.633331298828125,94.73714643665976,0.0,-0.4535070061683655,0.3385826647281647
n81,P01_n80,28.5,0.25,64,3,0.6125030517578125,97.95869559801699,0.0,-0.3923245966434479,0.31496062874794006
n82,P01_n81,28.75,0.25,65,3,0.5250015258789062,114.28538212256404,0.0,-0.18286822736263275,0.29133859276771545
n84,P01_n82,29.0,0.5,64,3,0.6166610717773438,97.29818006359261,0.0,-0.4747306704521179,0.33070865273475647
n85,P01_n83,29.25,0.25,72,2,0.5187492370605469,115.66282071080325,0.0,-0.16558392345905304,0.3779527544975281
n87,P01_n84,29.5,0.5,55,3,0.6604194641113281,90.85135018050542,0.010937690734863281,-0.6936352849006653,0.3700787425041199
n86,P01_n85,29.5,0.25,71,2,0.6604194641113281,90.85135018050542,-0.010937690734863281,-0.678988516330719,0.36220473051071167
n88,P01_n86,29.75,0.25,72,2,0.5041694641113281,119.00760413119964,0.0,-0.09869228303432465,0.36220473051071167
n91,P01_n87,30.0,0.5,53,3,0.3958320617675781,151.57943429865563,0.004166603088378906,-0.3603975772857666,0.36220473051071167
n89,P01_n88,30.0,1.5,74,1,0.3958320617675781,151.57943429865563,-0.004166603088378906,-2.762495994567871,0.28346458077430725
n92,P01_n89,30.25,0.25,72,2,0.7395820617675781,81.1269000448738,0.0,-0.4163902699947357,0.31496062874794006
n94,P01_n91,30.5,0.25,65,3,0.5187492370605469,115.66282071080325,-0.0026044845581054688,-0.24575428664684296,0.34645670652389526
n93,P01_n90,30.5,1.75,71,2,0.5187492370605469,115.66282071080325,0.0026044845581054688,-0.38149237632751465,0.3779527544975281
n95,P01_n92,30.75,0.25,64,3,0.60833740234375,98.62947727500753,0.0,-0.29501643776893616,0.30708661675453186
n97,P01_n93,31.0,0.25,62,3,0.6458282470703125,92.9039574719433,0.0,-0.2988331913948059,0.29133859276771545
n98,P01_n94,31.25,0.25,60,3,0.741668701171875,80.89865448710036,0.0,-0.49845752120018005,0.33070865273475647
n100,P01_n96,31.5,0.25,59,3,0.5583343505859375,107.46249077642044,-0.001041412353515625,-0.4222356677055359,0.32283464074134827
n99,P01_n95,31.5,0.5,76,1,0.5583343505859375,107.46249077642044,0.001041412353515625,-0.358732670545578,0.36220473051071167
n101,P01_n97,31.75,0.25,60,3,0.6520843505859375,92.01263601263601,0.0,-0.3127412497997284,0.30708661675453186
n104,P01_n98,32.0,0.5,62,3,0.5729141235351562,104.72773760536934,0.0005207061767578125,-0.17846883833408356,0.25984251499176025
n102,P01_n99,32.0,1.0,79,1,0.5729141235351562,104.72773760536934,-0.0005207061767578125,-0.38560494780540466,0.33070865273475647
n105,P01_n100,32.25,0.25,69,2,0.5208320617675781,115.20028125068664,0.0,-0.3658679127693176,0.35433071851730347
n107,P01_n101,32.5,0.5,53,3,0.6666679382324219,89.99982833895046,0.009375572204589844,-0.5340282917022705,0.28346458077430725
n106,P01_n102,32.5,0.25,71,2,0.6666679382324219,89.99982833895046,-0.009375572204589844,-0.6495054364204407,0.36220473051071167
n108,P01_n103,32.75,0.25,72,2,0.6208343505859375,96.64413694791948,0.0,-0.33652782440185547,0.33070865273475647
n110,P01_n105,33.0,0.25,71,2,0.5499954223632812,109.09181705946816,-0.00208282470703125,-0.5052233338356018,0.3700787425041199
n109,P01_n104,33.0,1.25,76,1,0.5499954223632812,109.09181705946816,0.00208282470703125,-0.3976433575153351,0.35433071851730347
n111,P01_n106,33.25,0.25,69,2,0.4333381652832031,138.4599945421094,0.0,-0.19266118109226227,0.3937007784843445
n113,P01_n107,33.5,0.25,52,3,0.6041679382324219,99.31013581346012,0.005208015441894531,-0.4250246584415436,0.4015747904777527
n112,P01_n108,33.5,2.5,68,2,0.6041679382324219,99.31013581346012,-0.005208015441894531,-0.437097430229187,0.34645670652389526
n114,P01_n109,33.75,0.25,50,3,0.6624984741210938,90.56624632924512,0.0,-0.4302365481853485,0.3385826647281647
n117,P01_n110,34.0,0.5,52,3,0.625,96.0,0.0,-0.4672675132751465,0.3700787425041199
n118,P01_n111,34.25,0.25,75,1,0.7020835876464844,85.45990969697958,0.0,-0.477742075920105,0.3385826647281647
n120,P01_n113,34.5,0.25,64,3,0.5645828247070312,106.27315847083148,-0.0026044845581054688,-0.2747928202152252,0.36220473051071167
n119,P01_n112,34.5,0.25,76,1,0.5645828247070312,106.27315847083148,0.0026044845581054688,-0.3406807780265808,0.3779527544975281
n122,P01_n114,34.75,0.25,62,3,0.6541671752929688,91.7196739092404,0.005208015441894531,-0.32883763313293457,0.28346458077430725
n121,P01_n115,34.75,0.25,78,1,0.6541671752929688,91.7196739092404,-0.005208015441894531,-0.539734423160553,0.4015747904777527
n124,P01_n116,35.0,0.25,64,3,0.5999984741210938,100.0002543137978,0.004166603088378906,-0.2751035690307617,0.27559053897857666
n123,P01_n117,35.0,0.25,80,1,0.5999984741210938,100.0002543137978,-0.004166603088378906,-0.4420008957386017,0.36220473051071167
n126,P01_n118,35.25,0.25,62,3,0.6145858764648438,97.6267146669977,0.005208015441894531,-0.2738398015499115,0.29133859276771545
n125,P01_n119,35.25,0.25,81,1,0.6145858764648438,97.6267146669977,-0.005208015441894531,-0.504137396812439,0.3779527544975281
n128,P01_n120,35.5,0.25,60,3,0.6166648864746094,97.29757817574465,0.010937690734863281,-0.2552529275417328,0.31496062874794006
n127,P01_n121,35.5,0.25,83,1,0.6166648864746094,97.29757817574465,-0.010937690734863281,-0.4545617401599884,0.3385826647281647
n130,P01_n122,35.75,0.25,59,3,0.6215260624885559,96.53657927032589,0.0005207061767578125,-0.6060675978660583,0.3700787425041199
n129,P01_n123,35.75,0.25,80,1,0.6215260624885559,96.53657927032589,-0.0005207061767578125,-0.520337700843811,0.32283464074134827
n133,P01_n124,36.0,0.25,57,3,0.5680567622184753,105.62324751786676,0.0048611960373818874,-0.41857215762138367,0.31496062874794006
n132,P01_n125,36.0,0.5,72,2,0.5680567622184753,105.62324751786676,0.0048611960373818874,-0.1841069459915161,0.32283464074134827
n131,P01_n126,36.0,0.75,81,1,0.5680567622184753,105.62324751786676,-0.009722392074763775,-0.4280325472354889,0.36220473051071167
n134,P01_n127,36.25,0.25,60,3,0.6354141235351562,94.42660743231075,0.0,-0.3337964415550232,0.3385826647281647
n136,P01_n129,36.5,0.25,59,3,0.590972900390625,101.52749806351666,-0.0005207061767578125,-0.5333446264266968,0.36220473051071167
n135,P01_n128,36.5,0.25,74,2,0.590972900390625,101.52749806351666,0.0005207061767578125,-0.3151644766330719,0.32283464074134827
n139,P01_n131,36.75,0.25,60,3,0.659027099609375,91.04329705950451,0.0013885498046875,-0.37456297874450684,0.33070865273475647
n138,P01_n130,36.75,0.75,72,2,0.659027099609375,91.04329705950451,0.0076389312744140625,-0.3472309708595276,0.31496062874794006
n137,P01_n132,36.75,0.25,76,1,0.659027099609375,91.04329705950451,-0.009027481079101562,-0.48512133955955505,0.31496062874794006
n142,P01_n133,37.0,0.25,62,3,0.53125,112.94117647058823,0.006771087646484375,-0.1614634394645691,0.30708661675453186
n140,P01_n134,37.0,2.0,77,1,0.53125,112.94117647058823,-0.006771087646484375,-0.24448397755622864,0.33070865273475647
n143,P01_n135,37.25,0.25,60,3,0.6583366394042969,91.1387828183035,0.0,-0.39689740538597107,0.3385826647281647
n145,P01_n136,37.5,0.25,59,3,0.5499992370605469,109.09106041795269,0.0010423660278320312,-0.4444792568683624,0.34645670652389526
n144,P01_n137,37.5,0.5,69,2,0.5499992370605469,109.09106041795269,-0.0010423660278320312,-0.4223403036594391,0.33070865273475647
n146,P01_n138,37.75,0.25,60,3,0.6708335876464844,89.44095988172073,0.0,-0.436099648475647,0.3385826647281647
n148,P01_n139,38.0,0.75,62,3,0.5750007629394531,104.34768763309958,0.0031251907348632812,-0.29260945320129395,0.29921260476112366
n147,P01_n140,38.0,0.25,71,2,0.5750007629394531,104.34768763309958,-0.0031251907348632812,-0.4791697859764099,0.33070865273475647
n149,P01_n141,38.25,0.25,69,2,0.5374984741210938,111.62822387191098,0.0,-0.39651331305503845,0.33070865273475647
n150,P01_n142,38.5,0.25,67,2,0.5645828247070312,106.27315847083148,0.0,-0.42393630743026733,0.34645670652389526
n152,P01_n143,38.75,0.25,57,3,0.6229197382926941,96.32059527355598,0.0026035308837890625,-0.5515833497047424,0.32283464074134827
n151,P01_n144,38.75,0.25,65,2,0.6229197382926941,96.32059527355598,-0.0026035308837890625,-0.4825417697429657,0.32283464074134827
n155,P01_n147,39.0,0.25,59,3,0.5374959111213684,111.62875616081067,-0.0052083334885537624,-0.35300490260124207,0.31496062874794006
n154,P01_n145,39.0,1.0,64,2,0.5374959111213684,111.62875616081067,0.0093752546235919,-0.2832958996295929,0.33070865273475647
n153,P01_n146,39.0,0.75,79,1,0.5374959111213684,111.62875616081067,-0.0041669211350381374,-0.3482513427734375,0.34645670652389526
n156,P01_n148,39.25,0.25,55,3,0.6375045776367188,94.116971241877,0.0,-0.5294777750968933,0.31496062874794006
n157,P01_n149,39.5,0.25,57,3,0.5479164123535156,109.50575424867544,0.0,-0.42420849204063416,0.35433071851730347
n159,P01_n150,39.75,0.25,55,3,0.627081573009491,95.68133171582112,0.0026044845581054688,-0.5611901879310608,0.34645670652389526
n158,P01_n151,39.75,0.25,71,1,0.627081573009491,95.68133171582112,-0.0026044845581054688,-0.6042589545249939,0.34645670652389526
n162,P01_n152,40.0,0.25,57,3,0.5916646122932434,101.40880281388628,0.0052076973952353,-0.49153071641921997,0.35433071851730347
n161,P01_n154,40.0,0.5,69,2,0.5916646122932434,101.40880281388628,-0.0041669211350381374,-0.4632416069507599,0.33070865273475647
n160,P01_n153,40.0,2.0,72,1,0.5916646122932434,101.40880281388628,-0.0010407766094431281,-0.30425214767456055,0.3385826647281647
n163,P01_n155,40.25,0.25,59,3,0.5291671752929688,113.38571778716533,0.0,-0.4808914363384247,0.3858267664909363
n165,P01_n157,40.5,0.25,60,3,0.679168701171875,88.34329364187823,-0.00208282470703125,-0.2612696588039398,0.25984251499176025
n164,P01_n156,40.5,0.5,64,2,0.679168701171875,88.34329364187823,0.00208282470703125,-0.47836771607398987,0.29921260476112366
n166,P01_n158,40.75,0.25,59,3,0.5666656494140625,105.88254301639874,0.0,-0.44360408186912537,0.30708661675453186
n168,P01_n159,41.0,0.75,60,3,0.5875015258789062,102.12739432504382,0.00208282470703125,-0.12089130282402039,0.25196850299835205
n167,P01_n160,41.0,0.25,69,2,0.5875015258789062,102.12739432504382,-0.00208282470703125,-0.4116346538066864,0.32283464074134827
n169,P01_n161,41.25,0.25,67,2,0.57916259765625,103.59785014226999,0.0,-0.3640434741973877,0.29921260476112366
n170,P01_n162,41.5,0.25,65,2,0.5354194641113281,112.06167130958912,0.0,-0.13526733219623566,0.29133859276771545
n172,P01_n163,41.75,0.25,48,3,0.7201372981071472,83.31744537841278,0.013020515441894531,-0.26330938935279846,0.22047244012355804
n171,P01_n164,41.75,0.25,64,2,0.7201372981071472,83.31744537841278,-0.013020515441894531,-0.45595458149909973,0.30708661675453186
n175,P01_n165,42.0,0.75,50,3,0.5986149907112122,100.23136896173321,0.00868097972124815,-0.3211008906364441,0.34645670652389526
n174,P01_n166,42.0,0.25,62,2,0.5986149907112122,100.23136896173321,0.0065962471999228,-0.22407647967338562,0.28346458077430725
n173,P01_n167,42.0,0.5,77,1,0.5986149907112122,100.23136896173321,-0.015277226455509663,-0.27177318930625916,0.29133859276771545
n176,P01_n168,42.25,0.25,60,2,0.7645835876464844,78.4740883396281,0.0,-0.4321739077568054,0.29133859276771545
n178,P01_n169,42.5,0.25,62,2,0.477081298828125,125.76472845902897,0.0036458969116210938,-0.08431017398834229,0.36220473051071167
n177,P01_n170,42.5,0.5,71,1,0.477081298828125,125.76472845902897,-0.0036458969116210938,-0.21714583039283752,0.34645670652389526
n180,P01_n171,42.75,0.25,45,3,0.6666679382324219,89.99982833895046,0.009375572204589844,-0.6354302763938904,0.3779527544975281
n179,P01_n172,42.75,0.25,64,2,0.6666679382324219,89.99982833895046,-0.009375572204589844,-0.5804638862609863,0.4015747904777527
n183,P01_n174,43.0,1.0,50,3,0.75,80.0,0.0,-0.5970353484153748,0.3385826647281647
n182,P01_n173,43.0,1.5,65,2,0.75,80.0,0.008333206176757812,-0.6695478558540344,0.35433071851730347
n181,P01_n175,43.0,0.25,72,1,0.75,80.0,-0.008333206176757812,-0.5031684637069702,0.30708661675453186
n184,P01_n176,43.25,0.25,71,1,0.5291671752929688,113.38571778716533,0.0,-0.4968329668045044,0.3779527544975281
n185,P01_n177,43.5,0.25,69,1,0.5916671752929688,101.40836352851672,0.0,-0.5498355031013489,0.34645670652389526
n186,P01_n178,43.75,0.25,71,1,0.51666259765625,116.12994683992912,0.0,-0.4623318612575531,0.3858267664909363
n189,P01_n180,44.0,0.75,62,3,0.6125030517578125,97.95869559801699,-0.0052089691162109375,-0.3752511441707611,0.36220473051071167
n187,P01_n179,44.0,0.25,72,1,0.6125030517578125,97.95869559801699,0.0052089691162109375,-0.3293147683143616,0.32283464074134827
n190,P01_n181,44.25,0.25,71,1,0.5750007629394531,104.34768763309958,0.0,-0.6007317304611206,0.3858267664909363
n192,P01_n183,44.5,0.5,69,2,0.5208282470703125,115.20112501098643,-0.0031251907348632812,-0.38834133744239807,0.3937007784843445
n191,P01_n182,44.5,0.25,72,1,0.5208282470703125,115.20112501098643,0.0031251907348632812,-0.14559124410152435,0.32283464074134827
n194,P01_n184,44.75,0.25,60,3,0.6145858764648438,97.6267146669977,0.010416984558105469,-0.2738398015499115,0.32283464074134827
n193,P01_n185,44.75,0.25,74,1,0.6145858764648438,97.6267146669977,-0.010416984558105469,-0.3465961515903473,0.33070865273475647
n196,P01_n186,45.0,0.25,59,3,0.5937461853027344,101.05328082134574,0.0026044845581054688,-0.49659740924835205,0.32283464074134827
n195,P01_n187,45.0,0.75,76,1,0.5937461853027344,101.05328082134574,-0.0026044845581054688,-0.3346298635005951,0.28346458077430725
n197,P01_n188,45.25,0.25,62,3,0.5666732788085938,105.8811174688657,0.0,-0.25458967685699463,0.32283464074134827
n198,P01_n189,45.5,0.25,60,3,0.6499977111816406,92.3080173481305,0.0,-0.3546598255634308,0.32283464074134827
n200,P01_n191,45.75,0.25,59,3,0.602081298828125,99.65431598155,-0.006249427795410156,-0.5455642342567444,0.34645670652389526
n199,P01_n190,45.75,0.25,68,1,0.602081298828125,99.65431598155,0.006249427795410156,-0.5024954080581665,0.31496062874794006
n202,P01_n192,46.0,0.25,60,3,0.6270866394042969,95.68055868164758,0.0026044845581054688,-0.2911128103733063,0.28346458077430725
n201,P01_n193,46.0,2.25,69,1,0.6270866394042969,95.68055868164758,-0.0026044845581054688,-0.5424653887748718,0.33070865273475647
n203,P01_n194,46.25,0.25,59,3,0.5333328247070312,112.50010728846291,0.0,-0.43014296889305115,0.3385826647281647
n204,P01_n195,46.5,0.25,57,3,0.5666656494140625,105.88254301639874,0.0,-0.4292488098144531,0.31496062874794006
n205,P01_n196,46.75,0.25,55,3,0.5875015258789062,102.12739432504382,0.0,-0.38466763496398926,0.29921260476112366
n206,P01_n197,47.0,0.25,53,3,0.6124954223632812,97.95991579576737,0.0,-0.3416806161403656,0.27559053897857666
n207,P01_n198,47.25,0.25,52,3,0.5791702270507812,103.59648545044986,0.0,-0.21205934882164001,0.29133859276771545
n208,P01_n199,47.5,0.25,50,3,0.6208343505859375,96.64413694791948,0.0,-0.28843358159065247,0.32283464074134827
n209,P01_n200,47.75,0.25,48,3,0.7166671752929688,83.72087081492522,0.0,-0.39284273982048035,0.32283464074134827
n211,P01_n201,48.0,0.5,47,3,0.587493896484375,102.12872058594358,0.0,-0.4184371829032898,0.30708661675453186
n212,P01_n202,48.25,0.25,68,1,0.7166671752929688,83.72087081492522,0.0,-0.6318498849868774,0.32283464074134827
n214,P01_n204,48.5,0.5,56,3,0.6500015258789062,92.30747561533857,-0.0072917938232421875,-0.6343539357185364,0.35433071851730347
n213,P01_n203,48.5,0.25,69,1,0.6500015258789062,92.30747561533857,0.0072917938232421875,-0.6415494680404663,0.34645670652389526
n215,P01_n205,48.75,0.25,71,1,0.45208740234375,132.71769947347104,0.0,-0.30213257670402527,0.3937007784843445
n217,P01_n207,49.0,0.5,57,3,0.7062454223632812,84.95630286597024,-0.006771087646484375,-0.6303449869155884,0.28346458077430725
n216,P01_n206,49.0,0.25,72,1,0.7062454223632812,84.95630286597024,0.006771087646484375,-0.4626176357269287,0.29133859276771545
n218,P01_n208,49.25,0.25,71,1,0.34166717529296875,175.60949467431837,0.0,0.13429895043373108,0.3700787425041199
n220,P01_n209,49.5,0.5,48,3,0.9000015258789062,66.66655363879117,0.0062503814697265625,-0.540570855140686,0.23622047901153564
n219,P01_n210,49.5,0.25,72,1,0.9000015258789062,66.66655363879117,-0.0062503814697265625,-0.5552175641059875,0.29133859276771545
n221,P01_n211,49.75,0.25,74,1,0.4541664123535156,132.11016571894135,0.0,0.013176227919757366,0.33070865273475647
n223,P01_n213,50.0,0.5,53,3,0.7833366394042969,76.59542140864001,-0.005208015441894531,-0.7217049598693848,0.33070865273475647
n222,P01_n212,50.0,0.25,72,1,0.7833366394042969,76.59542140864001,0.005208015441894531,-0.4885057508945465,0.24409449100494385
n224,P01_n214,50.25,0.25,71,1,0.35832977294921875,167.4435241765495,0.0,0.09731150418519974,0.34645670652389526
