score_id,performance_id,onset_beat,duration_beat,pitch,voice,beat_period,tempo_bpm,timing,articulation_log,velocity_norm
n62,P00_n34,25.75,0.25,71,2,0.5,120.0,0.0,0.0,0.5433070659637451
n64,P01_n23,26.0,0.25,57,3,0.5,120.0,0.0,0.0,0.29921260476112366
n63,P00_n35,26.0,0.25,72,2,0.5,120.0,0.0,0.0,0.4488188922405243
n66,P01_n24,26.25,0.25,59,3,0.5,120.0,0.0,0.0,0.4251968562602997
n65,P00_n36,26.25,0.25,74,2,0.5,120.0,0.0,0.0,0.6062992215156555
n69,P01_n25,26.5,0.25,60,3,0.5,120.0,0.0,0.0,0.5196850299835205
n68,P00_n37,26.5,0.5,76,2,0.5,120.0,0.0,0.0,0.33070865273475647
n67,P00_n38,26.5,0.5,81,1,0.5,120.0,0.0,-1.736965537071228,0.4803149700164795
n70,P01_n26,26.75,0.25,62,3,1.5,40.0,0.0,-1.5849624872207642,0.5118110179901123
n72,P01_n27,27.0,1.25,64,3,0.1666666716337204,359.9999892711643,-0.25,-1.473931074142456,0.29921260476112366
n71,P00_n39,27.0,0.5,79,1,0.1666666716337204,359.9999892711643,0.25,1.5849624872207642,0.5433070659637451
n73,P00_n40,27.25,0.25,72,2,0.1666666716337204,359.9999892711643,0.1666666716337204,1.5849624872207642,0.6377952694892883
n75,P00_n41,27.5,0.25,71,2,0.1666666716337204,359.9999892711643,0.0833333358168602,1.5849624872207642,0.4881889820098877
n74,P00_n42,27.5,0.5,81,1,0.1666666716337204,359.9999892711643,0.0833333358168602,1.5849624872207642,0.5433070659637451
n76,P00_n43,27.75,0.25,69,2,1.5,40.0,0.0,-1.5849624872207642,0.4803149700164795
n78,P00_n45,28.0,1.25,67,2,0.1666666716337204,359.9999892711643,-0.25,-1.473931074142456,0.4173228442668915
n77,P00_n44,28.0,2.0,76,1,0.1666666716337204,359.9999892711643,0.25,1.5849624872207642,0.7322834730148315
n80,P01_n28,28.25,0.25,63,3,0.1666666716337204,359.9999892711643,0.1666666716337204,1.5849624872207642,0.6377952694892883
n81,P01_n29,28.5,0.25,64,3,0.1666666716337204,359.9999892711643,0.0833333358168602,1.5849624872207642,0.5748031735420227
n82,P01_n30,28.75,0.25,65,3,0.5,120.0,0.0,0.0,0.6377952694892883
n84,P01_n31,29.0,0.5,64,3,0.5,120.0,0.0,0.0,0.4251968562602997
n85,P00_n46,29.25,0.25,72,2,0.5,120.0,0.0,0.0,0.4173228442668915
n87,P01_n32,29.5,0.5,55,3,0.5,120.0,0.0,0.0,0.4881889820098877
n86,P00_n47,29.5,0.25,71,2,0.5,120.0,0.0,0.0,0.5433070659637451
n88,P00_n48,29.75,0.25,72,2,0.5,120.0,0.0,0.0,0.3858267664909363
n91,P01_n33,30.0,0.5,53,3,0.5,120.0,0.0,0.0,0.23622047901153564
n89,P00_n49,30.0,1.5,74,1,0.5,120.0,0.0,-2.5849626064300537,0.23622047901153564
n92,P00_n50,30.25,0.25,72,2,1.0,60.0,0.0,-1.0,0.4488188922405243
n94,P01_n34,30.5,0.25,65,3,0.25,240.0,0.125,1.0,0.4566929042339325
n93,P00_n51,30.5,1.75,71,2,0.25,240.0,-0.125,-2.5443203449249268,0.4173228442668915
n95,P01_n35,30.75,0.25,64,3,0.25,240.0,0.0625,1.0,0.5433070659637451
n97,P01_n36,31.0,0.25,62,3,0.5,120.0,0.0,0.0,0.36220473051071167
n98,P01_n37,31.25,0.25,60,3,0.5,120.0,0.0,0.0,0.35433071851730347
n100,P01_n38,31.5,0.25,59,3,0.5,120.0,0.0,0.0,0.5196850299835205
n99,P00_n52,31.5,0.5,76,1,0.5,120.0,0.0,0.0,0.4488188922405243
n101,P01_n39,31.75,0.25,60,3,0.5,120.0,0.0,0.0,0.5748031735420227
n104,P01_n40,32.0,0.5,62,3,0.5,120.0,0.0,0.0,0.36220473051071167
n102,P00_n54,32.0,1.0,79,1,0.5,120.0,0.0,0.0,0.5433070659637451
n105,P00_n55,32.25,0.25,69,2,0.5,120.0,0.0,0.0,0.6377952694892883
n107,P01_n41,32.5,0.5,53,3,0.5,120.0,0.0,0.0,0.5511810779571533
n106,P00_n56,32.5,0.25,71,2,0.5,120.0,0.0,0.0,0.5433070659637451
n108,P00_n57,32.75,0.25,72,2,1.5,40.0,0.0,-1.5849624872207642,0.3858267664909363
n110,P00_n58,33.0,0.25,71,2,0.25,240.0,0.25,1.0,0.33070865273475647
n109,P00_n61,33.0,1.25,76,1,0.25,240.0,-0.25,-2.0588936805725098,0.5118110179901123
n111,P00_n59,33.25,0.25,69,2,0.25,240.0,0.1875,1.0,0.4803149700164795
n113,P01_n42,33.5,0.25,52,3,0.25,240.0,0.125,1.0,0.17322835326194763
n112,P00_n60,33.5,2.5,68,2,0.25,240.0,-0.125,-3.0588936805725098,0.4566929042339325
n114,P01_n43,33.75,0.25,50,3,0.25,240.0,0.0625,1.0,0.4173228442668915
n117,P01_n44,34.0,0.5,52,3,0.5,120.0,0.0,0.0,0.36220473051071167
n118,P00_n62,34.25,0.25,75,1,0.5,120.0,0.0,0.0,0.5118110179901123
n120,P01_n45,34.5,0.25,64,3,0.5,120.0,0.0,0.0,0.3937007784843445
n119,P00_n63,34.5,0.25,76,1,0.5,120.0,0.0,0.0,0.5748031735420227
n122,P01_n46,34.75,0.25,62,3,0.5,120.0,0.0,0.0,0.5511810779571533
n121,P00_n64,34.75,0.25,78,1,0.5,120.0,0.0,0.0,0.5118110179901123
n124,P01_n47,35.0,0.25,64,3,0.5,120.0,0.0,0.0,0.4251968562602997
n123,P00_n65,35.0,0.25,80,1,0.5,120.0,0.0,0.0,0.4488188922405243
n126,P01_n48,35.25,0.25,62,3,0.5,120.0,0.0,0.0,0.36220473051071167
n125,P00_n66,35.25,0.25,81,1,0.5,120.0,0.0,0.0,0.6692913174629211
n128,P01_n49,35.5,0.25,60,3,0.5,120.0,0.0,0.0,0.4566929042339325
n127,P00_n67,35.5,0.25,83,1,0.5,120.0,0.0,0.0,0.5748031735420227
n130,P01_n50,35.75,0.25,59,3,0.5,120.0,0.0,0.0,0.36220473051071167
n129,P00_n68,35.75,0.25,80,1,0.5,120.0,0.0,0.0,0.6692913174629211
n133,P01_n51,36.0,0.25,57,3,0.5,120.0,0.0,0.0,0.4566929042339325
n132,P00_n69,36.0,0.5,72,2,0.5,120.0,0.0,0.0,0.4251968562602997
n131,P00_n70,36.0,0.75,81,1,0.5,120.0,0.0,0.0,0.6377952694892883
n134,P01_n52,36.25,0.25,60,3,0.5,120.0,0.0,0.0,0.4488188922405243
n136,P01_n53,36.5,0.25,59,3,0.6666666865348816,89.99999731779107,0.0,-0.41503751277923584,0.5196850299835205
n135,P00_n71,36.5,0.25,74,2,0.6666666865348816,89.99999731779107,0.0,-0.41503751277923584,0.35433071851730347
n139,P01_n54,36.75,0.25,60,3,0.3333333432674408,179.99999463558214,0.0416666679084301,0.5849624872207642,0.36220473051071167
n138,P00_n73,36.75,0.75,72,2,0.3333333432674408,179.99999463558214,-0.0833333358168602,-1.736965537071228,0.4566929042339325
n137,P00_n72,36.75,0.25,76,1,0.3333333432674408,179.99999463558214,0.0416666679084301,0.5849624872207642,0.5748031735420227
n142,P01_n55,37.0,0.25,62,3,0.5,120.0,0.0,0.0,0.4881889820098877
n140,P00_n74,37.0,2.0,77,1,0.5,120.0,0.0,0.0,0.4488188922405243
n143,P01_n56,37.25,0.25,60,3,0.5,120.0,0.0,0.0,0.5748031735420227
n145,P01_n57,37.5,0.25,59,3,0.5,120.0,0.0,0.0,0.26771652698516846
n144,P00_n75,37.5,0.5,69,2,0.5,120.0,0.0,0.0,0.6062992215156555
n146,P01_n58,37.75,0.25,60,3,0.5,120.0,0.0,0.0,0.4803149700164795
n148,P01_n59,38.0,0.75,62,3,0.5,120.0,0.0,0.0,0.5196850299835205
n147,P00_n76,38.0,0.25,71,2,0.5,120.0,0.0,0.0,0.35433071851730347
n149,P00_n77,38.25,0.25,69,2,0.5,120.0,0.0,0.0,0.5433070659637451
n150,P00_n78,38.5,0.25,67,2,0.5,120.0,0.0,0.0,0.6692913174629211
n152,P01_n60,38.75,0.25,57,3,0.5,120.0,0.0,0.0,0.5196850299835205
n151,P00_n79,38.75,0.25,65,2,0.5,120.0,0.0,0.0,0.5433070659637451
n155,P01_n61,39.0,0.25,59,3,0.5,120.0,0.0,0.0,0.23622047901153564
n154,P00_n80,39.0,1.0,64,2,0.5,120.0,0.0,0.0,0.29921260476112366
n153,P00_n81,39.0,0.75,79,1,0.5,120.0,0.0,0.0,0.6692913174629211
n156,P01_n62,39.25,0.25,55,3,0.5,120.0,0.0,0.0,0.4803149700164795
n157,P01_n63,39.5,0.25,57,3,0.5,120.0,0.0,0.0,0.6062992215156555
n159,P01_n64,39.75,0.25,55,3,0.5,120.0,0.0,0.0,0.23622047901153564
n158,P00_n82,39.75,0.25,71,1,0.5,120.0,0.0,0.0,0.4173228442668915
n162,P01_n65,40.0,0.25,57,3,0.5,120.0,0.0,0.0,0.23622047901153564
n161,P00_n83,40.0,0.5,69,2,0.5,120.0,0.0,0.0,0.5511810779571533
n160,P00_n84,40.0,2.0,72,1,0.5,120.0,0.0,0.0,0.6692913174629211
n163,P01_n66,40.25,0.25,59,3,0.5,120.0,0.0,0.0,0.5748031735420227
n165,P01_n67,40.5,0.25,60,3,0.5,120.0,0.0,0.0,0.26771652698516846
n164,P00_n85,40.5,0.5,64,2,0.5,120.0,0.0,0.0,0.3858267664909363
n166,P01_n68,40.75,0.25,59,3,0.5,120.0,0.0,0.0,0.6062992215156555
n168,P01_n69,41.0,0.75,60,3,0.5,120.0,0.0,0.0,0.5196850299835205
n167,P00_n86,41.0,0.25,69,2,0.5,120.0,0.0,0.0,0.4173228442668915
n169,P00_n87,41.25,0.25,67,2,0.5,120.0,0.0,0.0,0.32283464074134827
n170,P00_n88,41.5,0.25,65,2,0.5,120.0,0.0,0.0,0.5118110179901123
n172,P01_n70,41.75,0.25,48,3,0.5,120.0,0.0,0.0,0.26771652698516846
n171,P00_n89,41.75,0.25,64,2,0.5,120.0,0.0,0.0,0.3858267664909363
n175,P01_n71,42.0,0.75,50,3,0.5,120.0,0.0,0.0,0.4251968562602997
n174,P00_n90,42.0,0.25,62,2,0.5,120.0,0.0,0.0,0.26771652698516846
n173,P00_n91,42.0,0.5,77,1,0.5,120.0,0.0,0.0,0.6062992215156555
n176,P00_n92,42.25,0.25,60,2,0.5,120.0,0.0,0.0,0.5433070659637451
n178,P00_n93,42.5,0.25,62,2,0.5,120.0,0.0,0.0,0.5826771855354309
n177,P00_n94,42.5,0.5,71,1,0.5,120.0,0.0,0.0,0.35433071851730347
n180,P01_n72,42.75,0.25,45,3,1.1666666269302368,51.428573180218194,0.0,-1.2223924398422241,0.3937007784843445
n179,P00_n95,42.75,0.25,64,2,1.1666666269302368,51.428573180218194,0.0,-1.2223924398422241,0.5433070659637451
n183,P01_n73,43.0,1.0,50,3,0.1666666716337204,359.9999892711643,0.1666666716337204,1.5849624872207642,0.4881889820098877
n182,P00_n100,43.0,1.5,65,2,0.1666666716337204,359.9999892711643,-0.3333333432674408,-1.736965537071228,0.36220473051071167
n181,P00_n96,43.0,0.25,72,1,0.1666666716337204,359.9999892711643,0.1666666716337204,1.5849624872207642,0.6377952694892883
n184,P00_n97,43.25,0.25,71,1,0.1666666716337204,359.9999892711643,0.0833333358168602,1.5849624872207642,0.6692913174629211
n185,P00_n98,43.5,0.25,69,1,0.5,120.0,0.0,0.0,0.6062992215156555
n186,P00_n99,43.75,0.25,71,1,0.5,120.0,0.0,0.0,0.5433070659637451
n189,P01_n74,44.0,0.75,62,3,0.5,120.0,0.0,0.0,0.17322835326194763
n187,P00_n101,44.0,0.25,72,1,0.5,120.0,0.0,0.0,0.35433071851730347
n190,P00_n102,44.25,0.25,71,1,0.5,120.0,0.0,0.0,0.4173228442668915
n192,P00_n103,44.5,0.5,69,2,0.5,120.0,0.0,0.0,0.5511810779571533
n191,P00_n104,44.5,0.25,72,1,0.5,120.0,0.0,0.0,0.4803149700164795
n194,P01_n75,44.75,0.25,60,3,0.5,120.0,0.0,0.0,0.17322835326194763
n193,P00_n105,44.75,0.25,74,1,0.5,120.0,0.0,0.0,0.5433070659637451
n196,P01_n76,45.0,0.25,59,3,0.5,120.0,0.0,0.0,0.3937007784843445
n195,P00_n106,45.0,0.75,76,1,0.5,120.0,0.0,0.0,0.3858267664909363
n197,P01_n77,45.25,0.25,62,3,0.5,120.0,0.0,0.0,0.5433070659637451
n198,P01_n78,45.5,0.25,60,3,0.5,120.0,0.0,0.0,0.6377952694892883
n200,P01_n79,45.75,0.25,59,3,2.5,24.0,0.0,-2.321928024291992,0.36220473051071167
n199,P00_n107,45.75,0.25,68,1,2.5,24.0,0.0,-2.321928024291992,0.6062992215156555
n202,P01_n80,46.0,0.25,60,3,0.10000000149011612,599.9999910593034,0.5,2.321928024291992,0.4566929042339325
n201,P00_n108,46.0,2.25,69,1,0.10000000149011612,599.9999910593034,-0.5,-1.5849624872207642,0.6062992215156555
n203,P01_n81,46.25,0.25,59,3,0.10000000149011612,599.9999910593034,0.4000000059604645,2.321928024291992,0.35433071851730347
n204,P01_n82,46.5,0.25,57,3,0.10000000149011612,599.9999910593034,0.30000001192092896,2.321928024291992,0.5118110179901123
n205,P01_n83,46.75,0.25,55,3,0.10000000149011612,599.9999910593034,0.20000000298023224,2.321928024291992,0.4173228442668915
n206,P01_n84,47.0,0.25,53,3,0.10000000149011612,599.9999910593034,0.10000000149011612,2.321928024291992,0.6062992215156555
n207,P01_n85,47.25,0.25,52,3,0.5,120.0,0.0,0.0,0.4803149700164795
n208,P01_n86,47.5,0.25,50,3,0.5,120.0,0.0,0.0,0.7007874250411987
n209,P01_n87,47.75,0.25,48,3,0.5,120.0,0.0,0.0,0.6377952694892883
n211,P01_n88,48.0,0.5,47,3,0.5,120.0,0.0,0.0,0.4881889820098877
n212,P00_n109,48.25,0.25,68,1,0.5,120.0,0.0,0.0,0.4488188922405243
n214,P01_n89,48.5,0.5,56,3,0.5,120.0,0.0,0.0,0.29921260476112366
n213,P00_n110,48.5,0.25,69,1,0.5,120.0,0.0,0.0,0.3858267664909363
n215,P00_n111,48.75,0.25,71,1,0.5,120.0,0.0,0.0,0.4488188922405243
n217,P01_n90,49.0,0.5,57,3,0.5,120.0,0.0,0.0,0.3937007784843445
n216,P00_n112,49.0,0.25,72,1,0.5,120.0,0.0,0.0,0.4173228442668915
n218,P00_n113,49.25,0.25,71,1,0.5,120.0,0.0,0.0,0.29133859276771545
n220,P01_n91,49.5,0.5,48,3,0.5,120.0,0.0,0.0,0.33070865273475647
n219,P00_n114,49.5,0.25,72,1,0.5,120.0,0.0,0.0,0.5433070659637451
n221,P00_n115,49.75,0.25,74,1,0.5,120.0,0.0,0.0,0.6692913174629211
n223,P01_n92,50.0,0.5,53,3,0.5,120.0,0.0,0.0,0.4251968562602997
n222,P00_n116,50.0,0.25,72,1,0.5,120.0,0.0,0.0,0.5433070659637451
n224,P00_n117,50.25,0.25,71,1,0.5,120.0,0.0,0.0,0.7007874250411987
n226,P01_n93,50.5,0.5,50,3,0.5,120.0,0.0,0.0,0.4566929042339325
n225,P00_n118,50.5,0.25,69,1,0.5,120.0,0.0,0.0,0.3858267664909363
n227,P00_n119,50.75,0.25,67,1,0.5,120.0,0.0,0.0,0.7322834730148315
n229,P01_n94,51.0,1.0,52,3,0.5,120.0,0.0,0.0,0.5196850299835205
n228,P00_n120,51.0,0.25,64,1,0.5,120.0,0.0,0.0,0.6062992215156555
n230,P00_n121,51.25,0.25,71,1,0.5,120.0,0.0,0.0,0.6377952694892883
n231,P00_n122,51.5,0.25,68,1,0.5,120.0,0.0,0.0,0.6692913174629211
n233,P00_n123,52.0,0.25,64,1,0.5,120.0,0.0,-0.736965537071228,0.6062992215156555
n234,P00_n124,52.25,0.25,72,1,0.5,120.0,0.0,0.0,0.5748031735420227
n236,P01_n95,52.5,0.5,57,3,0.5,120.0,0.0,0.0,0.4566929042339325
n235,P00_n125,52.5,0.25,69,1,0.5,120.0,0.0,0.0,0.4173228442668915
n239,P01_n96,53.0,0.75,56,3,0.5,120.0,0.0,0.0,0.29921260476112366
n238,P00_n126,53.0,0.25,64,1,0.5,120.0,0.0,-0.736965537071228,0.5118110179901123
n240,P00_n127,53.25,0.25,74,1,0.5,120.0,0.0,0.0,0.5748031735420227
n241,P00_n128,53.5,0.25,71,1,0.5,120.0,0.0,0.0,0.5433070659637451
n243,P01_n97,53.75,0.25,62,3,0.5,120.0,0.0,0.0,0.3937007784843445
n242,P00_n129,53.75,0.25,65,1,0.5,120.0,0.0,0.0,0.6062992215156555
n245,P01_n98,54.0,1.0,60,3,0.5,120.0,0.0,0.0,0.26771652698516846
n244,P00_n130,54.0,0.25,64,1,0.5,120.0,0.0,0.0,0.5748031735420227
n246,P00_n131,54.25,0.25,71,1,0.5,120.0,0.0,0.0,0.6062992215156555
n247,P00_n132,54.5,0.25,68,1,0.5,120.0,0.0,0.0,0.3858267664909363
n249,P00_n133,55.0,0.25,64,1,0.5,120.0,0.0,-0.736965537071228,0.5748031735420227
n250,P00_n134,55.25,0.25,72,1,0.5,120.0,0.0,0.0,0.6692913174629211
n252,P01_n99,55.5,0.5,48,3,0.5,120.0,0.0,0.0,0.4251968562602997
n251,P00_n135,55.5,0.25,69,1,0.5,120.0,0.0,0.0,0.5748031735420227
n255,P01_n100,56.0,0.75,50,3,0.5,120.0,0.0,0.0,0.20472441613674164
n254,P00_n136,56.0,0.25,64,1,0.5,120.0,0.0,-0.736965537071228,0.6377952694892883
n256,P00_n137,56.25,0.25,74,1,0.5,120.0,0.0,0.0,0.4173228442668915
n257,P00_n138,56.5,0.25,71,1,0.5,120.0,0.0,0.0,0.4173228442668915
n259,P01_n101,56.75,0.25,45,3,0.5,120.0,0.0,0.0,0.29921260476112366
n258,P00_n139,56.75,0.25,65,1,0.5,120.0,0.0,0.0,0.6377952694892883
n261,P01_n102,57.0,1.0,44,3,0.5,120.0,0.0,0.0,0.5196850299835205
n260,P00_n140,57.0,0.25,64,1,0.5,120.0,0.0,0.0,0.7637795209884644
n262,P00_n141,57.25,0.25,71,1,0.5,120.0,0.0,0.0,0.3858267664909363
n263,P00_n142,57.5,0.25,68,1,0.5,120.0,0.0,0.0,0.6377952694892883
n265,P00_n143,58.0,0.25,64,1,0.5,120.0,0.0,-0.736965537071228,0.6062992215156555
n266,P00_n144,58.25,0.25,72,1,0.5,120.0,0.0,0.0,0.4488188922405243
n268,P01_n103,58.5,0.5,45,3,0.5,120.0,0.0,0.0,0.4566929042339325
n267,P00_n145,58.5,0.25,69,1,0.5,120.0,0.0,0.0,0.6377952694892883
n271,P01_n104,59.0,0.5,47,3,0.5,120.0,0.0,0.0,0.36220473051071167
n270,P00_n146,59.0,0.25,64,1,0.5,120.0,0.0,-0.736965537071228,0.4173228442668915
n272,P00_n147,59.25,0.25,74,1,0.5,120.0,0.0,0.0,0.6062992215156555
n274,P01_n105,59.5,0.5,41,3,0.5,120.0,0.0,0.0,0.4251968562602997
n273,P00_n148,59.5,0.25,71,1,0.5,120.0,0.0,0.0,0.4173228442668915
n275,P00_n149,59.75,0.25,65,1,0.5,120.0,0.0,0.0,0.5118110179901123
n278,P01_n106,60.0,2.0,40,3,0.5,120.0,0.0,0.0,0.5196850299835205
n279,P01_n107,60.0,2.0,56,3,0.5,120.0,0.0,0.0,0.4251968562602997
n276,P00_n150,60.0,2.0,59,1,0.5,120.0,0.0,0.0,0.3937007784843445
n277,P00_n151,60.0,2.0,64,1,0.5,120.0,0.0,0.0,0.5433070659637451
n281,P01_n108,63.0,0.25,57,3,0.5,120.0,0.0,0.0,0.36220473051071167
n280,P00_n152,63.0,1.0,76,1,0.5,120.0,0.0,0.0,0.4803149700164795
n282,P01_n109,63.25,0.25,64,3,0.5,120.0,0.0,0.0,0.32283464074134827
n283,P01_n110,63.5,0.25,60,3,0.5,120.0,0.0,0.0,0.5748031735420227
n284,P01_n111,63.75,0.25,64,3,0.5,120.0,0.0,0.0,0.4803149700164795
n286,P01_n112,64.0,0.25,57,3,0.5,120.0,0.0,0.0,0.5196850299835205
n287,P01_n113,64.25,0.25,64,3,0.5,120.0,0.0,0.0,0.5433070659637451
n288,P01_n114,64.5,0.25,60,3,0.5,120.0,0.0,0.0,0.5118110179901123
n289,P01_n115,64.75,0.25,64,3,0.5,120.0,0.0,0.0,0.5748031735420227
n291,P01_n116,65.0,0.25,59,3,0.5,120.0,0.0,0.0,0.4251968562602997
n290,P00_n153,65.0,0.75,81,1,0.5,120.0,0.0,-2.321928024291992,0.5748031735420227
n292,P01_n117,65.25,0.25,65,3,0.5,120.0,0.0,0.0,0.4173228442668915
n293,P01_n118,65.5,0.25,62,3,0.5,120.0,0.0,0.0,0.7322834730148315
n295,P01_n119,65.75,0.25,65,3,0.5,120.0,0.0,0.0,0.4881889820098877
n298,P01_n120,66.0,0.25,60,3,0.5,120.0,0.0,0.0,0.33070865273475647
n296,P00_n154,66.0,0.25,76,1,0.5,120.0,0.0,0.0,0.6141732335090637
n297,P00_n155,66.0,0.25,79,1,0.5,120.0,0.0,-0.736965537071228,0.4173228442668915
n301,P01_n121,66.25,0.25,67,3,0.5,120.0,0.0,0.0,0.5196850299835205
n299,P00_n156,66.25,0.25,77,1,0.5,120.0,0.0,0.0,0.5196850299835205
n300,P00_n157,66.25,0.25,81,1,0.5,120.0,0.0,0.0,0.5433070659637451
n304,P01_n122,66.5,0.25,64,3,0.5,120.0,0.0,0.0,0.36220473051071167
n302,P00_n158,66.5,0.5,72,1,0.5,120.0,0.0,0.0,0.36220473051071167
n303,P00_n159,66.5,0.5,76,1,0.5,120.0,0.0,0.0,0.6062992215156555
n305,P01_n123,66.75,0.25,67,3,0.5,120.0,0.0,0.0,0.5118110179901123
n308,P01_n124,67.0,0.25,62,3,0.5,120.0,0.0,0.0,0.36220473051071167
n306,P00_n160,67.0,0.25,74,1,0.5,120.0,0.0,0.0,0.5826771855354309
n307,P00_n161,67.0,0.25,77,1,0.5,120.0,0.0,0.0,0.5748031735420227
n311,P01_n125,67.25,0.25,69,3,0.5,120.0,0.0,0.0,0.4566929042339325
n309,P00_n162,67.25,0.25,76,1,0.5,120.0,0.0,0.0,0.5511810779571533
n310,P00_n163,67.25,0.25,79,1,0.5,120.0,0.0,0.0,0.6377952694892883
