score_id,performance_id,onset_beat,duration_beat,pitch,voice,beat_period,tempo_bpm,timing,articulation_log,velocity_norm
n24,n24,9.5,0.5,60,3,0.5854167938232422,102.49108094107068,-0.0072917938232421875,-0.15714678168296814,0.4094488322734833
n23,n23,9.5,0.5,69,1,0.5854167938232422,102.49108094107068,0.0072917938232421875,-0.052277520298957825,0.5196850299835205
n26,n26,10.0,2.0,59,3,0.5684895515441895,105.54283686836789,-0.0072917938232421875,-0.01661716401576996,0.4330708682537079
n25,n25,10.0,2.0,68,1,0.5684895515441895,105.54283686836789,0.0072917938232421875,-0.14811646938323975,0.4881889820098877
n28,n28,12.0,0.5,53,3,0.6031246185302734,99.48192820616613,-0.009895801544189453,-0.02260051667690277,0.4803149700164795
n27,n27,12.0,1.0,81,1,0.6031246185302734,99.48192820616613,0.009895801544189453,-0.28260084986686707,0.5984252095222473
n29,n29,12.5,0.5,57,3,0.5916671752929688,101.40836352851672,0.0,-0.32319989800453186,0.5354330539703369
n31,n31,13.0,2.0,64,3,0.5833339691162109,102.85703075187601,-0.011458396911621094,-0.27130362391471863,0.5196850299835205
n30,n30,13.0,0.5,84,1,0.5833339691162109,102.85703075187601,0.011458396911621094,-0.27130362391471863,0.5669291615486145
n32,n32,13.5,0.5,83,1,0.5729160308837891,104.72738894640996,0.0,-0.17847363650798798,0.5354330539703369
n33,n33,14.0,1.0,81,1,0.5703125,105.20547945205479,0.0,-0.16893717646598816,0.5275590419769287
n35,n35,15.0,0.5,50,3,0.5906248092651367,101.5873343936446,-0.004687309265136719,-0.1137814149260521,0.5039370059967041
n34,n34,15.0,0.5,86,1,0.5906248092651367,101.5873343936446,0.004687309265136719,-0.392316997051239,0.6141732335090637
n37,n37,15.5,0.5,57,3,0.5770835876464844,103.97107331486855,-0.008333683013916016,-0.2935638427734375,0.4881889820098877
n36,n36,15.5,0.5,84,1,0.5770835876464844,103.97107331486855,0.008333683013916016,-0.2935638427734375,0.5984252095222473
n39,n39,16.0,1.0,64,3,0.5625,106.66666666666667,-0.002083301544189453,-0.05722493305802345,0.4960629940032959
n38,n38,16.0,1.0,83,1,0.5625,106.66666666666667,0.002083301544189453,-0.19723236560821533,0.5511810779571533
n41,n41,17.0,1.0,65,3,0.5567708015441895,107.7642718217111,-0.013541698455810547,-0.31050199270248413,0.4724409580230713
n40,n40,17.0,1.0,81,1,0.5567708015441895,107.7642718217111,0.013541698455810547,-0.028623010963201523,0.5354330539703369
n43,n43,18.0,0.5,52,3,0.578125,103.78378378378379,-0.011979103088378906,-0.055648092180490494,0.4645669162273407
n42,n42,18.0,1.5,79,1,0.578125,103.78378378378379,0.011979103088378906,-0.20945335924625397,0.5433070659637451
n44,n44,18.5,0.5,59,3,0.5770835876464844,103.97107331486855,0.0,-0.18300548195838928,0.4881889820098877
n45,n45,19.0,2.0,67,3,0.5708332061767578,105.10951246487414,0.0,-0.13947899639606476,0.4724409580230713
n46,n46,19.5,0.5,76,1,0.5645828247070312,106.27315847083148,0.0,-0.15141043066978455,0.4566929042339325
n47,n47,20.0,0.5,79,1,0.5812511444091797,103.22560321319932,0.0,-0.18748615682125092,0.4645669162273407
n48,n48,20.5,0.5,81,1,0.6020822525024414,99.65415813308117,0.0,-0.09810749441385269,0.4724409580230713
n50,n50,21.0,3.0,45,4,0.6166667938232422,97.29727723461312,-0.008333683013916016,-0.2057015597820282,0.4409448802471161
n49,n49,21.0,3.0,81,1,0.6166667938232422,97.29727723461312,0.008333683013916016,-0.04706235229969025,0.4960629940032959
n52,n52,21.5,0.5,59,3,0.6156244277954102,97.46201952197345,-0.007291316986083984,-0.2126595377922058,0.4094488322734833
n51,n51,21.5,0.5,74,2,0.6156244277954102,97.46201952197345,0.007291316986083984,-0.30614617466926575,0.5039370059967041
n54,n54,22.0,2.0,57,3,0.6075520515441895,98.75697044804726,-0.0005207061767578125,-0.12862609326839447,0.4015747904777527
n53,n53,22.0,2.0,73,2,0.6075520515441895,98.75697044804726,0.0005207061767578125,-0.03568563610315323,0.4881889820098877
n55,n55,24.0,1.0,76,1,0.6229171752929688,96.3209915857288,0.0,-0.3444196283817291,0.4173228442668915
n56,n56,24.5,0.25,72,2,0.616668701171875,97.2969762953432,0.0,-0.04958672076463699,0.4094488322734833
n57,n57,24.75,0.25,71,2,0.6083316802978516,98.6304049965354,0.0,-0.39540475606918335,0.4094488322734833
n59,n59,25.0,0.25,69,2,0.6125011444091797,97.95900064460479,-0.014583110809326172,-0.09115061163902283,0.3858267664909363
n58,n58,25.0,1.5,81,1,0.6125011444091797,97.95900064460479,0.014583110809326172,-0.1122121587395668,0.4488188922405243
n60,n60,25.25,0.25,68,2,0.6083335876464844,98.63009575408695,0.0,-0.21254530549049377,0.4173228442668915
n61,n61,25.5,0.25,69,2,0.6083335876464844,98.63009575408695,0.0,-0.36964619159698486,0.4094488322734833
n62,n62,25.75,0.25,71,2,0.6062488555908203,98.96925898775834,0.0,-0.3775177001953125,0.4094488322734833
n64,n64,26.0,0.25,57,3,0.6083316802978516,98.6304049965354,-0.0026040077209472656,-0.15639759600162506,0.3858267664909363
n63,n63,26.0,0.25,72,2,0.6083316802978516,98.6304049965354,0.0026040077209472656,-0.08129621297121048,0.4409448802471161
n66,n66,26.25,0.25,59,3,0.6145833134651184,97.62712180015181,-0.015104293823242188,-0.034646086394786835,0.3700787425041199
n65,n65,26.25,0.25,74,2,0.6145833134651184,97.62712180015181,0.015104293823242188,-0.27383384108543396,0.4724409580230713
n69,n69,26.5,0.25,60,3,0.6208330988883972,96.64433179775709,-0.010416666977107525,-0.17477378249168396,0.4094488322734833
n68,n68,26.5,0.5,76,2,0.6208330988883972,96.64433179775709,-0.0031248729210346937,-0.08988495916128159,0.4094488322734833
n67,n67,26.5,0.5,81,1,0.6208330988883972,96.64433179775709,0.013541539199650288,-0.07961663603782654,0.4645669162273407
n70,n70,26.75,0.25,62,3,0.6270828247070312,95.68114072974585,0.0,-0.07374710589647293,0.4330708682537079
n72,n72,27.0,1.25,64,3,0.6229171752929688,96.3209915857288,-0.006771087646484375,-0.16438798606395721,0.3858267664909363
n71,n71,27.0,0.5,79,1,0.6229171752929688,96.3209915857288,0.006771087646484375,-0.16330698132514954,0.4803149700164795
n73,n73,27.25,0.25,72,2,0.625,96.0,0.0,-0.3099554777145386,0.4330708682537079
n75,n75,27.5,0.25,71,2,0.6208343505859375,96.64413694791948,-0.00208282470703125,-0.3989919424057007,0.4094488322734833
n74,n74,27.5,0.5,81,1,0.6208343505859375,96.64413694791948,0.00208282470703125,-0.024414068087935448,0.4645669162273407
n76,n76,27.75,0.25,69,2,0.616668701171875,97.2969762953432,0.0,-0.3146403431892395,0.4330708682537079
n78,n78,28.0,1.25,67,2,0.5999984741210938,100.0002543137978,-0.0072917938232421875,-0.07399696111679077,0.3937007784843445
n77,n77,28.0,2.0,76,1,0.5999984741210938,100.0002543137978,0.0072917938232421875,-0.41503387689590454,0.4488188922405243
n80,n79,28.25,0.25,63,3,0.5916671752929688,101.40836352851672,0.0,-0.31685835123062134,0.4173228442668915
n81,n80,28.5,0.25,64,3,0.5916671752929688,101.40836352851672,0.0,-0.3815639913082123,0.4251968562602997
n82,n81,28.75,0.25,65,3,0.5916671752929688,101.40836352851672,0.0,-0.2671052813529968,0.4251968562602997
n84,n82,29.0,0.5,64,3,0.5958328247070312,100.699386660179,0.0,-0.40498262643814087,0.4330708682537079
n85,n83,29.25,0.25,72,2,0.602081298828125,99.65431598155,0.0,-0.09810520708560944,0.4409448802471161
n87,n85,29.5,0.5,55,3,0.6062545776367188,98.96832488076211,-0.0015621185302734375,-0.030068127438426018,0.4094488322734833
n86,n84,29.5,0.25,71,2,0.6062545776367188,98.96832488076211,0.0015621185302734375,-0.045334942638874054,0.4881889820098877
n88,n86,29.75,0.25,72,2,0.6291618347167969,95.36497080597341,0.0,-0.15093082189559937,0.4566929042339325
n91,n87,30.0,0.5,53,3,0.5874977111816406,102.12805745118791,0.0031251907348632812,-0.2326551377773285,0.4409448802471161
n89,n88,30.0,1.5,74,1,0.5874977111816406,102.12805745118791,-0.0031251907348632812,-2.615983724594116,0.4488188922405243
n92,n89,30.25,0.25,72,2,0.60833740234375,98.62947727500753,0.0,-0.3071911334991455,0.4566929042339325
n94,n91,30.5,0.25,65,3,0.5999984741210938,100.0002543137978,-0.009374618530273438,-0.3370313346385956,0.4251968562602997
n93,n90,30.5,1.75,71,2,0.5999984741210938,100.0002543137978,0.009374618530273438,-0.048017844557762146,0.4960629940032959
n95,n92,30.75,0.25,64,3,0.5958328247070312,100.699386660179,0.0,-0.11547595262527466,0.4566929042339325
n97,n93,31.0,0.25,62,3,0.5875015258789062,102.12739432504382,0.0,-0.18535883724689484,0.4566929042339325
n98,n94,31.25,0.25,60,3,0.5854148864746094,102.49141486873057,0.0,-0.3530621826648712,0.4566929042339325
n100,n96,31.5,0.25,59,3,0.5854148864746094,102.49141486873057,-0.004687309265136719,-0.015480900183320045,0.4330708682537079
n99,n95,31.5,0.5,76,1,0.5854148864746094,102.49141486873057,0.004687309265136719,-0.09550298750400543,0.5039370059967041
n101,n97,31.75,0.25,60,3,0.585418701171875,102.49074701558672,0.0,-0.3015413284301758,0.4724409580230713
n104,n99,32.0,0.5,62,3,0.5895843505859375,101.7666088666891,-0.00572967529296875,-0.13343341648578644,0.4330708682537079
n102,n98,32.0,1.0,79,1,0.5895843505859375,101.7666088666891,0.00572967529296875,-0.03613630682229996,0.5511810779571533
n105,n100,32.25,0.25,69,2,0.5979194641113281,100.34796256244378,0.0,-0.24605044722557068,0.4960629940032959
n107,n102,32.5,0.5,53,3,0.6062507629394531,98.96894761680038,-0.010937690734863281,-0.19052372872829437,0.4488188922405243
n106,n101,32.5,0.25,71,2,0.6062507629394531,98.96894761680038,0.010937690734863281,-0.08684509247541428,0.5669291615486145
n108,n103,32.75,0.25,72,2,0.6062469482421875,98.96957036067555,0.0,-0.3393780589103699,0.5196850299835205
n110,n105,33.0,0.25,71,2,0.602081298828125,99.65431598155,-0.00989532470703125,-0.22072453796863556,0.4724409580230713
n109,n104,33.0,1.25,76,1,0.602081298828125,99.65431598155,0.00989532470703125,-0.04563775286078453,0.5511810779571533
n111,n106,33.25,0.25,69,2,0.6020851135253906,99.65368459067496,0.0,-0.16370262205600739,0.5118110179901123
n113,n108,33.5,0.25,52,3,0.5937538146972656,101.05198234489139,-0.004687309265136719,-0.13245950639247894,0.4724409580230713
n112,n107,33.5,2.5,68,2,0.5937538146972656,101.05198234489139,0.004687309265136719,-0.06630417704582214,0.5590550899505615
n114,n109,33.75,0.25,50,3,0.587493896484375,102.12872058594358,0.0,-0.18534009158611298,0.5118110179901123
n117,n110,34.0,0.5,52,3,0.5791702270507812,103.59648545044986,0.0,-0.26720094680786133,0.5118110179901123
n118,n111,34.25,0.25,75,1,0.5749969482421875,104.34837990605844,0.0,-0.0861489325761795,0.5039370059967041
n120,n113,34.5,0.25,64,3,0.5708351135253906,105.10916125928054,-0.009374618530273438,-0.3837910592556,0.4645669162273407
n119,n112,34.5,0.25,76,1,0.5708351135253906,105.10916125928054,0.009374618530273438,-0.2525465488433838,0.5511810779571533
n122,n115,34.75,0.25,62,3,0.5770835876464844,103.97107331486855,-0.009375572204589844,-0.23109972476959229,0.4960629940032959
n121,n114,34.75,0.25,78,1,0.5770835876464844,103.97107331486855,0.009375572204589844,-0.2808527946472168,0.5433070659637451
n124,n117,35.0,0.25,64,3,0.5812492370605469,103.22594194433324,-0.0078125,-0.06883696466684341,0.5039370059967041
n123,n116,35.0,0.25,80,1,0.5812492370605469,103.22594194433324,0.0078125,-0.026087354868650436,0.5590550899505615
n126,n119,35.25,0.25,62,3,0.5875015258789062,102.12739432504382,-0.0020837783813476562,-0.1970406323671341,0.5196850299835205
n125,n118,35.25,0.25,81,1,0.5875015258789062,102.12739432504382,0.0020837783813476562,-0.2569120228290558,0.5669291615486145
n128,n121,35.5,0.25,60,3,0.5979156494140625,100.34860278167666,-0.0010423660278320312,-0.3320144712924957,0.5196850299835205
n127,n120,35.5,0.25,83,1,0.5979156494140625,100.34860278167666,0.0010423660278320312,-0.3194144368171692,0.5984252095222473
n130,n123,35.75,0.25,59,3,0.5923627018928528,101.28929422509938,-0.0015630722045898438,-0.12907548248767853,0.5275590419769287
n129,n122,35.75,0.25,80,1,0.5923627018928528,101.28929422509938,0.0015630722045898438,-0.2934623956680298,0.5826771855354309
n133,n126,36.0,0.25,57,3,0.5972239375114441,100.46482773281383,-0.0024305980186909437,-0.03395147621631622,0.5590550899505615
n132,n125,36.0,0.5,72,2,0.5972239375114441,100.46482773281383,-0.0013891855487599969,-0.3623345196247101,0.5275590419769287
n131,n124,36.0,0.75,81,1,0.5972239375114441,100.46482773281383,0.0038197834510356188,-0.23249712586402893,0.5984252095222473
n134,n127,36.25,0.25,60,3,0.5937461853027344,101.05328082134574,0.0,-0.4133418798446655,0.5590550899505615
n136,n129,36.5,0.25,59,3,0.5868059992790222,102.24844339307856,-0.006770133972167969,-0.1378459930419922,0.5354330539703369
n135,n128,36.5,0.25,74,2,0.5868059992790222,102.24844339307856,0.006770133972167969,-0.03981401026248932,0.5748031735420227
n139,n131,36.75,0.25,60,3,0.5715306401252747,104.98124822642669,-0.0017369588604196906,-0.21715031564235687,0.5354330539703369
n138,n132,36.75,0.75,72,2,0.5715306401252747,104.98124822642669,-0.0069440207444131374,-0.06270409375429153,0.5039370059967041
n137,n130,36.75,0.25,76,1,0.5715306401252747,104.98124822642669,0.00868097972124815,-0.06637035310268402,0.5590550899505615
n142,n134,37.0,0.25,62,3,0.5645828247070312,106.27315847083148,-0.015104293823242188,-0.3406807780265808,0.4960629940032959
n140,n133,37.0,2.0,77,1,0.5645828247070312,106.27315847083148,0.015104293823242188,-0.13378046452999115,0.5669291615486145
n143,n135,37.25,0.25,60,3,0.5583305358886719,107.46322499538817,0.0,-0.08880210667848587,0.5275590419769287
n145,n137,37.5,0.25,59,3,0.5583305358886719,107.46322499538817,-0.011458396911621094,-0.171264186501503,0.4803149700164795
n144,n136,37.5,0.5,69,2,0.5583305358886719,107.46322499538817,0.011458396911621094,-0.37958142161369324,0.5748031735420227
n146,n138,37.75,0.25,60,3,0.554168701171875,108.2702792003965,0.0,-0.08950350433588028,0.5275590419769287
n148,n140,38.0,0.75,62,3,0.5583343505859375,107.46249077642044,-0.01354217529296875,-0.2081107795238495,0.5039370059967041
n147,n139,38.0,0.25,71,2,0.5583343505859375,107.46249077642044,0.01354217529296875,-0.06609174609184265,0.5511810779571533
n149,n141,38.25,0.25,69,2,0.5625,106.66666666666667,0.0,-0.0995357409119606,0.5275590419769287
n150,n142,38.5,0.25,67,2,0.5645828247070312,106.27315847083148,0.0,-0.1163635104894638,0.5354330539703369
n152,n144,38.75,0.25,57,3,0.5701370239257812,105.23785946553546,-0.0026035308837890625,-0.20145341753959656,0.4803149700164795
n151,n143,38.75,0.25,65,2,0.5701370239257812,105.23785946553546,0.0026035308837890625,-0.2889162600040436,0.5905511975288391
n155,n145,39.0,0.25,59,3,0.5736160278320312,104.59958768371351,0.000347137451171875,-0.0606536865234375,0.5118110179901123
n154,n147,39.0,1.0,64,2,0.5736160278320312,104.59958768371351,-0.00069427490234375,-0.2501794397830963,0.5118110179901123
n153,n146,39.0,0.75,79,1,0.5736160278320312,104.59958768371351,0.000347137451171875,-0.2264859974384308,0.5984252095222473
n156,n148,39.25,0.25,55,3,0.570831298828125,105.10986367281475,0.0,-0.20320916175842285,0.5354330539703369
n157,n149,39.5,0.25,57,3,0.5666656494140625,105.88254301639874,0.0,-0.3192758858203888,0.5275590419769287
n159,n150,39.75,0.25,55,3,0.54583740234375,109.92284468299228,0.0,-0.38957759737968445,0.4330708682537079
n158,n151,39.75,0.25,71,1,0.54583740234375,109.92284468299228,0.0,-0.3610083758831024,0.5511810779571533
n162,n153,40.0,0.25,57,3,0.5416641235351562,110.76975083454231,-0.001041412353515625,-0.033676426857709885,0.4645669162273407
n161,n154,40.0,0.5,69,2,0.5416641235351562,110.76975083454231,-0.0072917938232421875,-0.0798465684056282,0.4645669162273407
n160,n152,40.0,2.0,72,1,0.5416641235351562,110.76975083454231,0.008333206176757812,-0.022360963746905327,0.5275590419769287
n163,n155,40.25,0.25,59,3,0.5354156494140625,112.06246971985523,0.0,-0.17273181676864624,0.4803149700164795
n165,n157,40.5,0.25,60,3,0.539581298828125,111.19733046773372,-0.006771087646484375,-0.34437745809555054,0.4488188922405243
n164,n156,40.5,0.5,64,2,0.539581298828125,111.19733046773372,0.006771087646484375,-0.17759908735752106,0.4960629940032959
n166,n158,40.75,0.25,59,3,0.5375022888183594,111.62743163736755,0.0,-0.10434280335903168,0.4724409580230713
n168,n160,41.0,0.75,60,3,0.5416679382324219,110.76897073840628,-0.011458396911621094,-0.2541869282722473,0.4173228442668915
n167,n159,41.0,0.25,69,2,0.5416679382324219,110.76897073840628,0.011458396911621094,-0.0916338860988617,0.5118110179901123
n169,n161,41.25,0.25,67,2,0.5499954223632812,109.09181705946816,0.0,-0.3719567358493805,0.4645669162273407
n170,n162,41.5,0.25,65,2,0.5604209899902344,107.06237109542512,0.0,-0.06024617329239845,0.4645669162273407
n172,n164,41.75,0.25,48,3,0.565972626209259,106.01219426788317,-0.006770133972167969,-0.15495751798152924,0.4173228442668915
n171,n163,41.75,0.25,64,2,0.565972626209259,106.01219426788317,0.006770133972167969,-0.1668315976858139,0.5196850299835205
n175,n167,42.0,0.75,50,3,0.5819422602653503,103.10301226902061,-0.00590197229757905,-0.23506751656532288,0.4724409580230713
n174,n166,42.0,0.25,62,2,0.5819422602653503,103.10301226902061,-0.0017363229999318719,-0.07055601477622986,0.4409448802471161
n173,n165,42.0,0.5,77,1,0.5819422602653503,103.10301226902061,0.0076382956467568874,-0.25547370314598083,0.5354330539703369
n176,n168,42.25,0.25,60,2,0.585418701171875,102.49074701558672,0.0,-0.07914888113737106,0.4724409580230713
n178,n170,42.5,0.25,62,2,0.5687484741210938,105.49478852267697,-0.013021469116210938,-0.2725743055343628,0.4094488322734833
n177,n169,42.5,0.5,71,1,0.5687484741210938,105.49478852267697,0.013021469116210938,-0.32456889748573303,0.4881889820098877
n180,n172,42.75,0.25,45,3,0.56805419921875,105.62372407865048,-0.0062503814697265625,-0.2206263393163681,0.4173228442668915
n179,n171,42.75,0.25,64,2,0.56805419921875,105.62372407865048,0.0062503814697265625,-0.1721278578042984,0.4645669162273407
n183,n174,43.0,1.0,50,3,0.5694427490234375,105.36616736782872,-0.00069427490234375,-0.03652160242199898,0.3937007784843445
n182,n175,43.0,1.5,65,2,0.5694427490234375,105.36616736782872,-0.00069427490234375,-0.04285120964050293,0.4251968562602997
n181,n173,43.0,0.25,72,1,0.5694427490234375,105.36616736782872,0.0013885498046875,-0.33962583541870117,0.4803149700164795
n184,n176,43.25,0.25,71,1,0.5666732788085938,105.8811174688657,0.0,-0.2294987142086029,0.4251968562602997
n185,n177,43.5,0.25,69,1,0.5625,106.66666666666667,0.0,-0.1699250042438507,0.4094488322734833
n186,n178,43.75,0.25,71,1,0.570831298828125,105.10986367281475,0.0,-0.2153838723897934,0.4173228442668915
n189,n180,44.0,0.75,62,3,0.57916259765625,103.59785014226999,-0.014583587646484375,-0.038557473570108414,0.3779527544975281
n187,n179,44.0,0.25,72,1,0.57916259765625,103.59785014226999,0.014583587646484375,-0.39101049304008484,0.4566929042339325
n190,n181,44.25,0.25,71,1,0.5895843505859375,101.7666088666891,0.0,-0.06784513592720032,0.4173228442668915
n192,n183,44.5,0.5,69,2,0.5979194641113281,100.34796256244378,-0.0005207061767578125,-0.08809807896614075,0.3779527544975281
n191,n182,44.5,0.25,72,1,0.5979194641113281,100.34796256244378,0.0005207061767578125,-0.10963121801614761,0.4566929042339325
n194,n185,44.75,0.25,60,3,0.6124992370605469,97.95930569309243,-0.013541221618652344,-0.4183107912540436,0.4015747904777527
n193,n184,44.75,0.25,74,1,0.6124992370605469,97.95930569309243,0.013541221618652344,-0.3794915974140167,0.4488188922405243
n196,n187,45.0,0.25,59,3,0.6208343505859375,96.64413694791948,-0.0072917938232421875,-0.32435309886932373,0.4015747904777527
n195,n186,45.0,0.75,76,1,0.6208343505859375,96.64413694791948,0.0072917938232421875,-0.13170799612998962,0.4566929042339325
n197,n188,45.25,0.25,62,3,0.6208343505859375,96.64413694791948,0.0,-0.11064645648002625,0.4251968562602997
n198,n189,45.5,0.25,60,3,0.6187477111816406,96.97005567166664,0.0,-0.35633283853530884,0.4173228442668915
n200,n191,45.75,0.25,59,3,0.5979156494140625,100.34860278167666,-0.004687309265136719,-0.34472551941871643,0.34645670652389526
n199,n190,45.75,0.25,68,1,0.5979156494140625,100.34860278167666,0.004687309265136719,-0.1649044007062912,0.4330708682537079
n202,n193,46.0,0.25,60,3,0.5916709899902344,101.40770971547938,-0.0031251907348632812,-0.18397343158721924,0.35433071851730347
n201,n192,46.0,2.25,69,1,0.5916709899902344,101.40770971547938,0.0031251907348632812,-0.18525631725788116,0.4251968562602997
n203,n194,46.25,0.25,59,3,0.5958328247070312,100.699386660179,0.0,-0.040929071605205536,0.3858267664909363
n204,n195,46.5,0.25,57,3,0.5916671752929688,101.40836352851672,0.0,-0.3683886229991913,0.3858267664909363
n205,n196,46.75,0.25,55,3,0.5916671752929688,101.40836352851672,0.0,-0.32956939935684204,0.3858267664909363
n206,n197,47.0,0.25,53,3,0.5958328247070312,100.699386660179,0.0,-0.40498262643814087,0.3858267664909363
n207,n198,47.25,0.25,52,3,0.5999984741210938,100.0002543137978,0.0,-0.06139690428972244,0.3858267664909363
n208,n199,47.5,0.25,50,3,0.6041641235351562,99.31076285847782,0.0,-0.03015596605837345,0.3937007784843445
n209,n200,47.75,0.25,48,3,0.60833740234375,98.62947727500753,0.0,-0.1898341327905655,0.4015747904777527
n211,n201,48.0,0.5,47,3,0.6083297729492188,98.63071424092306,0.0,-0.31945136189460754,0.4015747904777527
n212,n202,48.25,0.25,68,1,0.5999984741210938,100.0002543137978,0.0,-0.29955658316612244,0.4015747904777527
n214,n204,48.5,0.5,56,3,0.5958328247070312,100.699386660179,-0.009374618530273438,-0.31438007950782776,0.36220473051071167
n213,n203,48.5,0.25,69,1,0.5958328247070312,100.699386660179,0.009374618530273438,-0.040929071605205536,0.4409448802471161
n215,n205,48.75,0.25,71,1,0.5895843505859375,101.7666088666891,0.0,-0.17887650430202484,0.4094488322734833
n217,n207,49.0,0.5,57,3,0.585418701171875,102.49074701558672,-0.0005207061767578125,-0.07373546063899994,0.3700787425041199
n216,n206,49.0,0.25,72,1,0.585418701171875,102.49074701558672,0.0005207061767578125,-0.25178825855255127,0.4566929042339325
n218,n208,49.25,0.25,71,1,0.5729141235351562,104.72773760536934,0.0,-0.18441817164421082,0.4094488322734833
n220,n210,49.5,0.5,48,3,0.5687484741210938,105.49478852267697,-0.0078125,-0.07594500482082367,0.3937007784843445
n219,n209,49.5,0.25,72,1,0.5687484741210938,105.49478852267697,0.0078125,-0.026664068922400475,0.4409448802471161
n221,n211,49.75,0.25,74,1,0.5729217529296875,104.72634298346073,0.0,-0.05890646576881409,0.4330708682537079
n223,n213,50.0,0.5,53,3,0.5687484741210938,105.49478852267697,-0.008853912353515625,-0.0703854039311409,0.4094488322734833
n222,n212,50.0,0.25,72,1,0.5687484741210938,105.49478852267697,0.008853912353515625,-0.13855700194835663,0.4645669162273407
n224,n214,50.25,0.25,71,1,0.5645828247070312,106.27315847083148,0.0,-0.026865284889936447,0.4409448802471161
n226,n216,50.5,0.5,50,3,0.5645828247070312,106.27315847083148,-0.010936737060546875,-0.34743812680244446,0.4015747904777527
n225,n215,50.5,0.25,69,1,0.5645828247070312,106.27315847083148,0.010936737060546875,-0.0160585418343544,0.4960629940032959
n227,n217,50.75,0.25,67,1,0.5625,106.66666666666667,0.0,-0.29545584321022034,0.4566929042339325
n229,n219,51.0,1.0,52,3,0.554168701171875,108.2702792003965,-0.010416030883789062,-0.04966319352388382,0.4251968562602997
n228,n218,51.0,0.25,64,1,0.554168701171875,108.2702792003965,0.010416030883789062,-0.2097977101802826,0.4803149700164795
n230,n220,51.25,0.25,71,1,0.5666656494140625,105.88254301639874,0.0,-0.04306609928607941,0.4803149700164795
n231,n221,51.5,0.25,68,1,0.5500030517578125,109.090303786933,0.0,-0.11366480588912964,0.4724409580230713
n232,n222,51.75,0.25,64,1,0.5333328247070312,112.50010728846291,0.0,-0.2585316598415375,0.4645669162273407
n233,n223,52.0,0.25,64,1,0.524993896484375,114.28704295762367,0.0,-0.2768234312534332,0.4645669162273407
n234,n224,52.25,0.25,72,1,0.5354232788085938,112.06087291069979,0.0,-0.2374579906463623,0.4960629940032959
n236,n226,52.5,0.5,57,3,0.5229110717773438,114.74226352879383,-0.0078125,-0.3641977906227112,0.4566929042339325
