score_id,performance_id,onset_beat,duration_beat,pitch,voice,beat_period,tempo_bpm,timing,articulation_log,velocity_norm
n63,n74,26.0,0.25,72,2,0.9614601135253906,62.40508488698267,-0.0015621185302734375,-0.13594399392604828,0.6220472455024719
n66,n75,26.25,0.25,59,3,1.0586814880371094,56.674269530532165,0.0018224716186523438,-1.8192341327667236,0.5196850299835205
n65,n76,26.25,0.25,74,2,1.0586814880371094,56.674269530532165,-0.0018224716186523438,-1.8192341327667236,0.5511810779571533
n69,n77,26.5,0.25,60,3,1.0111083984375,59.34081854400579,0.00295257568359375,0.3322003185749054,0.4566929042339325
n68,n79,26.5,0.5,76,2,1.0111083984375,59.34081854400579,-0.005382537841796875,-1.0899382829666138,0.5905511975288391
n67,n78,26.5,0.5,81,1,1.0111083984375,59.34081854400579,0.002429962158203125,0.11883095651865005,0.5196850299835205
n70,n80,26.75,0.25,62,3,0.9989585876464844,60.06254988143017,0.0,-0.12731026113033295,0.4803149700164795
n72,n81,27.0,1.25,64,3,0.8864631652832031,67.6847074416583,0.00026035308837890625,0.09669959545135498,0.5511810779571533
n71,n82,27.0,0.5,79,1,0.8864631652832031,67.6847074416583,-0.00026035308837890625,-1.1109713315963745,0.5196850299835205
n73,n83,27.25,0.25,72,2,1.1083297729492188,54.13551224951986,0.0,-0.06943589448928833,0.5354330539703369
n75,n85,27.5,0.25,71,2,1.0333328247070312,58.06454470950451,-0.004688262939453125,-0.11814521998167038,0.5354330539703369
n74,n84,27.5,0.5,81,1,1.0333328247070312,58.06454470950451,0.004688262939453125,-0.17776255309581757,0.6062992215156555
n76,n87,27.75,0.25,69,2,1.1020851135253906,54.442256104947994,0.0,-0.05277280509471893,0.4251968562602997
n78,n90,28.0,1.25,67,2,1.0291633605957031,58.29978242255985,-0.005208015441894531,-0.2653680145740509,0.36220473051071167
n77,n89,28.0,2.0,76,1,1.0291633605957031,58.29978242255985,0.005208015441894531,-3.053544759750366,0.5039370059967041
n80,n91,28.25,0.25,63,3,1.0354156494140625,57.9477430478801,0.0,0.02303900755941868,0.4645669162273407
n81,n93,28.5,0.25,64,3,0.9229202270507812,65.01103588522679,0.0,0.006493040826171637,0.5433070659637451
n82,n94,28.75,0.25,65,3,1.0770797729492188,55.70618027271117,0.0,-0.1748119443655014,0.5275590419769287
n84,n95,29.0,0.5,64,3,0.92083740234375,65.15808311791609,0.0,-1.2067084312438965,0.4724409580230713
n85,n96,29.25,0.25,72,2,1.0854148864746094,55.27840160261479,0.0,-0.25364774465560913,0.4566929042339325
n87,n98,29.5,0.5,55,3,0.9500007629394531,63.157844015146345,-0.0010423660278320312,0.10668805241584778,0.30708661675453186
n86,n97,29.5,0.25,71,2,0.9500007629394531,63.157844015146345,0.0010423660278320312,-0.1746797412633896,0.34645670652389526
n88,n99,29.75,0.25,72,2,1.1187515258789062,53.631211767834856,0.0,-0.03260663151741028,0.4409448802471161
n91,n100,30.0,0.5,53,3,0.9104156494140625,65.90396379787146,0.001041412353515625,-1.1567779779434204,0.3937007784843445
n89,n102,30.0,1.5,74,1,0.9104156494140625,65.90396379787146,-0.001041412353515625,-2.775249719619751,0.4724409580230713
n92,n103,30.25,0.25,72,2,1.0906257629394531,55.01428816268569,0.0,-0.10130941867828369,0.4488188922405243
n94,n105,30.5,0.25,65,3,1.0572929382324219,56.74870022333428,-0.0013017654418945312,-0.3042711913585663,0.34645670652389526
n93,n104,30.5,1.75,71,2,1.0572929382324219,56.74870022333428,0.0013017654418945312,-0.7833933234214783,0.4251968562602997
n95,n106,30.75,0.25,64,3,0.9958343505859375,60.25098447818825,0.0,-1.159401297569275,0.4488188922405243
n97,n107,31.0,0.25,62,3,0.9208297729492188,65.15862297526824,0.0,-1.6179718971252441,0.4488188922405243
n98,n108,31.25,0.25,60,3,0.9781227111816406,61.34199657578322,0.0,-0.045255206525325775,0.4645669162273407
n100,n109,31.5,0.25,59,3,1.0072975158691406,59.56532112384826,0.0007810592651367188,-0.29899489879608154,0.3700787425041199
n99,n110,31.5,0.5,76,1,1.0072975158691406,59.56532112384826,-0.0007810592651367188,-0.669452965259552,0.4566929042339325
n101,n111,31.75,0.25,60,3,1.0718727111816406,55.97679591437265,0.0,-0.38497239351272583,0.4094488322734833
n104,n112,32.0,0.5,62,3,0.9864540100097656,60.82392021439095,0.0007810592651367188,-1.1833107471466064,0.3385826647281647
n102,n113,32.0,1.0,79,1,0.9864540100097656,60.82392021439095,-0.0007810592651367188,-1.0622555017471313,0.4409448802471161
n105,n114,32.25,0.25,69,2,0.96875,61.935483870967744,0.0,-0.09621531516313553,0.4724409580230713
n107,n116,32.5,0.5,53,3,0.8479232788085938,70.76111895914126,-0.0005207061767578125,-1.1220017671585083,0.4566929042339325
n106,n115,32.5,0.25,71,2,0.8479232788085938,70.76111895914126,0.0005207061767578125,-0.11430732905864716,0.5511810779571533
n108,n118,32.75,0.25,72,2,1.0489540100097656,57.19983853194994,0.0,-0.15566305816173553,0.4645669162273407
n110,n119,33.0,0.25,71,2,0.9468727111816406,63.36648980529134,0.0007810592651367188,-0.20974744856357574,0.4330708682537079
n109,n120,33.0,1.25,76,1,0.9468727111816406,63.36648980529134,-0.0007810592651367188,-1.995242953300476,0.4881889820098877
n111,n121,33.25,0.25,69,2,0.8614616394042969,69.64906764912965,0.0,0.046343229711055756,0.4251968562602997
n113,n123,33.5,0.25,52,3,0.9927101135253906,60.440605150000195,-0.005990028381347656,-1.3649535179138184,0.4409448802471161
n112,n122,33.5,2.5,68,2,0.9927101135253906,60.440605150000195,0.005990028381347656,-1.9042463302612305,0.4881889820098877
n114,n125,33.75,0.25,50,3,1.070831298828125,56.031234859927615,0.0,-0.11687853932380676,0.3937007784843445
n117,n126,34.0,0.5,52,3,0.9499969482421875,63.15809762443984,0.0,-1.025530457496643,0.4803149700164795
n118,n129,34.25,0.25,75,1,0.03333282470703125,1800.027466239414,0.0,4.483837604522705,0.3858267664909363
n120,n127,34.5,0.25,64,3,1.896881103515625,31.630870215744004,0.2427082061767578,-0.8938818573951721,0.3937007784843445
n119,n131,34.5,0.25,76,1,1.896881103515625,31.630870215744004,-0.2427082061767578,-1.0135362148284912,0.3779527544975281
n122,n132,34.75,0.25,62,3,0.9036445617675781,66.39778795618128,0.0013027191162109375,-1.5907928943634033,0.5196850299835205
n121,n133,34.75,0.25,78,1,0.9036445617675781,66.39778795618128,-0.0013027191162109375,-0.09893982112407684,0.5590550899505615
n124,n130,35.0,0.25,64,3,0.9036445617675781,66.39778795618128,0.47252559661865234,-1.3856785297393799,0.5039370059967041
n123,n135,35.0,0.25,80,1,0.9036445617675781,66.39778795618128,-0.010807991027832031,-0.08829253166913986,0.5433070659637451
n126,n136,35.25,0.25,62,3,0.9489593505859375,63.22715505458989,0.000522613525390625,-0.07308556884527206,0.5590550899505615
n125,n137,35.25,0.25,81,1,0.9489593505859375,63.22715505458989,-0.000522613525390625,-0.06643719971179962,0.5590550899505615
n128,n138,35.5,0.25,60,3,0.95208740234375,63.01942432207193,0.0075531005859375,-1.128697395324707,0.4173228442668915
n127,n139,35.5,0.25,83,1,0.95208740234375,63.01942432207193,-0.0075531005859375,-0.022275330498814583,0.5748031735420227
n130,n141,35.75,0.25,59,3,1.0454763174057007,57.390109179026766,-0.00182342529296875,-0.15087196230888367,0.4488188922405243
n129,n140,35.75,0.25,80,1,1.0454763174057007,57.390109179026766,0.00182342529296875,-0.013948803767561913,0.5669291615486145
n133,n143,36.0,0.25,57,3,0.9576365351676941,62.65425116585934,0.0012143453350290656,-0.1969822198152542,0.4330708682537079
n132,n144,36.0,0.5,72,2,0.9576365351676941,62.65425116585934,-0.0050341286696493626,-0.06308092176914215,0.4803149700164795
n131,n142,36.0,0.75,81,1,0.9576365351676941,62.65425116585934,0.0038197834510356188,-1.5839130878448486,0.6062992215156555
n134,n145,36.25,0.25,60,3,0.942718505859375,63.645722054967464,0.0,-0.2368270307779312,0.5354330539703369
n136,n147,36.5,0.25,59,3,0.9211781620979309,65.13398001462976,-0.004947662353515625,-0.435295969247818,0.4488188922405243
n135,n146,36.5,0.25,74,2,0.9211781620979309,65.13398001462976,0.004947662353515625,-0.02689155377447605,0.5669291615486145
n139,n148,36.75,0.25,60,3,0.9725748896598816,61.69190736662197,0.0055554709397256374,-0.09198471903800964,0.3779527544975281
n138,n150,36.75,0.75,72,2,0.9725748896598816,61.69190736662197,-0.0064226784743368626,-1.7687397003173828,0.4960629940032959
n137,n149,36.75,0.25,76,1,0.9725748896598816,61.69190736662197,0.0008672078256495297,0.2855130732059479,0.5511810779571533
n142,n152,37.0,0.25,62,3,0.9343719482421875,64.21425655262513,-0.002864837646484375,-0.17596423625946045,0.4251968562602997
n140,n151,37.0,2.0,77,1,0.9343719482421875,64.21425655262513,0.002864837646484375,-2.0064430236816406,0.6456692814826965
n143,n153,37.25,0.25,60,3,0.9010391235351562,66.5897833210557,0.0,-0.08412686735391617,0.4094488322734833
n146,n156,37.75,0.25,60,3,1.0333328247070312,58.06454470950451,0.0,-1.6143455505371094,0.4488188922405243
n148,n157,38.0,0.75,62,3,0.8656272888183594,69.3138961479647,0.0031261444091796875,-1.698708415031433,0.4251968562602997
n147,n158,38.0,0.25,71,2,0.8656272888183594,69.3138961479647,-0.0031261444091796875,-1.0693519115447998,0.6456692814826965
n149,n155,38.25,0.25,69,2,0.8656272888183594,69.3138961479647,0.6914072036743164,1.1685702800750732,0.5433070659637451
n150,n161,38.5,0.25,67,2,0.929168701171875,64.57384964035866,0.0,-0.1606581062078476,0.4251968562602997
n151,n162,38.75,0.25,65,2,0.9343757629394531,64.21399439048587,0.0,-0.04741416499018669,0.4960629940032959
n155,n154,39.0,0.25,59,3,0.9343757629394531,64.21399439048587,1.3768243789672852,-0.3332318961620331,0.4251968562602997
n154,n134,39.0,1.0,64,2,0.9343757629394531,64.21399439048587,3.7476587295532227,-2.1294851303100586,0.5669291615486145
n158,n170,39.75,0.25,71,1,1.3253453969955444,45.27121770371358,0.0,-0.8786306381225586,0.6614173054695129
n161,n159,40.0,0.5,69,2,1.3253453969955444,45.27121770371358,1.686026930809021,-1.8538272380828857,0.26771652698516846
n167,n160,41.0,0.25,69,2,1.3253453969955444,45.27121770371358,2.828037977218628,-0.6337788105010986,0.023622047156095505
n169,n189,41.25,0.25,67,2,0.07708358764648438,778.3758103627456,0.0,1.960466980934143,0.3700787425041199
n170,n165,41.5,0.25,65,2,0.07708358764648438,778.3758103627456,2.4999990463256836,1.960466980934143,0.4803149700164795
n172,n164,41.75,0.25,48,3,0.07708358764648438,778.3758103627456,2.726041793823242,3.5554134845733643,0.34645670652389526
n171,n163,41.75,0.25,64,2,0.07708358764648438,778.3758103627456,2.731771469116211,1.960466980934143,0.5590550899505615
n175,n168,42.0,0.75,50,3,0.07708358764648438,778.3758103627456,2.51406192779541,2.9198248386383057,0.4173228442668915
n174,n167,42.0,0.25,62,2,0.07708358764648438,778.3758103627456,2.524998664855957,3.6265921592712402,0.5118110179901123
n173,n166,42.0,0.5,77,1,0.07708358764648438,778.3758103627456,2.5270814895629883,1.0666662454605103,0.6377952694892883
n176,n169,42.25,0.25,60,2,0.07708358764648438,778.3758103627456,2.3291664123535156,3.5914418697357178,0.4566929042339325
n178,n171,42.5,0.25,62,2,0.07708358764648438,778.3758103627456,2.0765600204467773,1.960466980934143,0.4724409580230713
n177,n177,42.5,0.5,71,1,0.07708358764648438,778.3758103627456,1.3989591598510742,1.3062416315078735,0.5590550899505615
n180,n172,42.75,0.25,45,3,0.07708358764648438,778.3758103627456,1.9020824432373047,3.578444480895996,0.4488188922405243
n179,n173,42.75,0.25,64,2,0.07708358764648438,778.3758103627456,1.896352767944336,3.697432518005371,0.5590550899505615
n183,n176,43.0,1.0,50,3,0.07708358764648438,778.3758103627456,1.6390619277954102,2.4217188358306885,0.3779527544975281
n182,n175,43.0,1.5,65,2,0.07708358764648438,778.3758103627456,1.6515626907348633,1.8815363645553589,0.5039370059967041
n181,n174,43.0,0.25,72,1,0.07708358764648438,778.3758103627456,1.6593751907348633,3.0048608779907227,0.5275590419769287
n184,n180,43.25,0.25,71,1,0.07708358764648438,778.3758103627456,1.0119781494140625,3.4307868480682373,0.6220472455024719
n185,n178,43.5,0.25,69,1,0.07708358764648438,778.3758103627456,1.2473936080932617,3.452319860458374,0.5196850299835205
n186,n184,43.75,0.25,71,1,0.07708358764648438,778.3758103627456,0.6041660308837891,3.5554134845733643,0.5826771855354309
n189,n183,44.0,0.75,62,3,0.07708358764648438,778.3758103627456,0.8536462783813477,3.1857190132141113,0.6299212574958801
n187,n182,44.0,0.25,72,1,0.07708358764648438,778.3758103627456,0.8562479019165039,2.5184624195098877,0.6220472455024719
n190,n192,44.25,0.25,71,1,0.2781257629394531,215.7297452989343,0.0,0.10922516882419586,0.4645669162273407
n192,n185,44.5,0.5,69,2,0.2781257629394531,215.7297452989343,0.4919252395629883,0.06858307868242264,0.3937007784843445
n191,n186,44.5,0.25,72,1,0.2781257629394531,215.7297452989343,0.4846353530883789,1.22470223903656,0.5669291615486145
n194,n181,44.75,0.25,60,3,0.2781257629394531,215.7297452989343,1.0151042938232422,0.10922516882419586,0.4881889820098877
n193,n188,44.75,0.25,74,1,0.2781257629394531,215.7297452989343,0.37760353088378906,1.7562837600708008,0.5748031735420227
n196,n190,45.0,0.25,59,3,0.2781257629394531,215.7297452989343,0.22473812103271484,1.700851321220398,0.4094488322734833
n195,n191,45.0,0.75,76,1,0.2781257629394531,215.7297452989343,0.2143239974975586,0.04782458767294884,0.5354330539703369
n197,n193,45.25,0.25,62,3,0.3661460876464844,163.86901847202108,0.0,1.042464017868042,0.29921260476112366
n198,n187,45.5,0.25,60,3,0.3661460876464844,163.86901847202108,0.6170568466186523,1.3141075372695923,0.4251968562602997
n200,n195,45.75,0.25,59,3,1.0572891235351562,56.74890497254314,-0.0013027191162109375,-0.17027688026428223,0.34645670652389526
n199,n194,45.75,0.25,68,1,1.0572891235351562,56.74890497254314,0.0013027191162109375,-0.29726260900497437,0.4566929042339325
n202,n196,46.0,0.25,60,3,0.835418701171875,71.82027397260273,0.000522613525390625,-0.39007413387298584,0.4173228442668915
n201,n197,46.0,2.25,69,1,0.835418701171875,71.82027397260273,-0.000522613525390625,-0.13307666778564453,0.4881889820098877
n203,n198,46.25,0.25,59,3,0.8458251953125,70.93664309424159,0.0,-0.21823883056640625,0.33070865273475647
n204,n199,46.5,0.25,57,3,0.91876220703125,65.30525476649173,0.0,0.10712966322898865,0.4566929042339325
n205,n201,46.75,0.25,55,3,0.9104156494140625,65.90396379787146,0.0,0.013146969489753246,0.4724409580230713
n206,n202,47.0,0.25,53,3,0.8479156494140625,70.76175565513145,0.0,-1.2594923973083496,0.3937007784843445
n207,n203,47.25,0.25,52,3,0.854156494140625,70.24473900460896,0.0,-0.2200312614440918,0.3385826647281647
n208,n204,47.5,0.25,50,3,0.7916717529296875,75.78898675866854,0.0,-0.1227816641330719,0.3700787425041199
n209,n205,47.75,0.25,48,3,0.9666748046875,62.06844298522541,0.0,-1.6880680322647095,0.4094488322734833
n211,n206,48.0,0.5,47,3,1.008331298828125,59.504252292606154,0.0,-0.06243481487035751,0.3937007784843445
n212,n207,48.25,0.25,68,1,0.992706298828125,60.44083740662178,0.0,0.02848312444984913,0.25196850299835205
n214,n208,48.5,0.5,56,3,0.9593658447265625,62.54131344138183,0.0002593994140625,-1.7385191917419434,0.32283464074134827
n213,n209,48.5,0.25,69,1,0.9593658447265625,62.54131344138183,-0.0002593994140625,-0.1570456326007843,0.3937007784843445
n215,n210,48.75,0.25,71,1,1.0562591552734375,56.80424136486428,0.0,0.18156366050243378,0.33070865273475647
n217,n211,49.0,0.5,57,3,0.9499969482421875,63.15809762443984,0.004688262939453125,-0.2898535430431366,0.3700787425041199
n216,n212,49.0,0.25,72,1,0.9499969482421875,63.15809762443984,-0.004688262939453125,0.006318384315818548,0.3937007784843445
n218,n213,49.25,0.25,71,1,0.84271240234375,71.19866734265227,0.0,0.18548716604709625,0.4015747904777527
n220,n214,49.5,0.5,48,3,0.867706298828125,69.1478211936834,0.000782012939453125,-1.5884270668029785,0.3385826647281647
n219,n215,49.5,0.25,72,1,0.867706298828125,69.1478211936834,-0.000782012939453125,-0.18646948039531708,0.3700787425041199
n221,n216,49.75,0.25,74,1,0.92291259765625,65.0115733086436,0.0,-0.1654476523399353,0.3700787425041199
n223,n218,50.0,0.5,53,3,0.82916259765625,72.36216415163784,-0.002605438232421875,-1.0145657062530518,0.30708661675453186
n222,n217,50.0,0.25,72,1,0.82916259765625,72.36216415163784,0.002605438232421875,-0.1487775593996048,0.34645670652389526
n224,n219,50.25,0.25,71,1,0.942718505859375,63.645722054967464,0.0,-0.3420093357563019,0.31496062874794006
n226,n221,50.5,0.5,50,3,0.8031158447265625,74.70902285638287,-0.00182342529296875,-0.6866887807846069,0.19685038924217224
n225,n220,50.5,0.25,69,1,0.8031158447265625,74.70902285638287,0.00182342529296875,-0.1148371547460556,0.21259842813014984
n227,n222,50.75,0.25,67,1,1.1822967529296875,50.74868035569092,0.0,-0.18848082423210144,0.22047244012355804
n229,n224,51.0,1.0,52,3,1.0822906494140625,55.437973184452055,-0.0080718994140625,-2.2168476581573486,0.17322835326194763
n228,n223,51.0,0.25,64,1,1.0822906494140625,55.437973184452055,0.0080718994140625,-0.10808916389942169,0.24409449100494385
n230,n226,51.25,0.25,71,1,0.9895782470703125,60.6318905833192,0.0,-0.11698918789625168,0.19685038924217224
n231,n227,51.5,0.25,68,1,0.8229217529296875,72.91094175891416,0.0,0.9535982012748718,0.30708661675453186
n232,n228,51.75,0.25,64,1,0.7083282470703125,84.70649059692812,0.0,0.12200084328651428,0.27559053897857666
n233,n229,52.0,0.25,64,1,0.710418701171875,84.45723613557283,0.0,-0.4024047553539276,0.28346458077430725
n234,n230,52.25,0.25,72,1,0.81146240234375,73.94057916509966,0.0,-0.12167096883058548,0.29921260476112366
n236,n232,52.5,0.5,57,3,0.8718719482421875,68.81744517754949,-0.01015472412109375,-0.934291660785675,0.25984251499176025
n235,n231,52.5,0.25,69,1,0.8718719482421875,68.81744517754949,0.01015472412109375,-0.28281405568122864,0.29921260476112366
n237,n233,52.75,0.25,64,1,0.9562530517578125,62.74489779635864,0.0,-0.07748335599899292,0.24409449100494385
n239,n235,53.0,0.75,56,3,0.8729095458984375,68.73564423934134,-0.0078125,-0.04782966896891594,0.29133859276771545
n238,n234,53.0,0.25,64,1,0.8729095458984375,68.73564423934134,0.0078125,1.5722936391830444,0.24409449100494385
n240,n236,53.25,0.25,74,1,0.7895965576171875,75.98817322743348,0.0,1.0992577075958252,0.25984251499176025
n241,n237,53.5,0.25,71,1,0.9031219482421875,66.43621065436666,0.0,-0.0016600871458649635,0.31496062874794006
n243,n240,53.75,0.25,62,3,0.9531173706054688,62.951323572966615,-0.000782012939453125,-0.190157949924469,0.31496062874794006
n242,n238,53.75,0.25,65,1,0.9531173706054688,62.951323572966615,0.000782012939453125,-1.6676913499832153,0.25984251499176025
n245,n242,54.0,1.0,60,3,0.6458320617675781,92.90340872174411,-0.0005207061767578125,0.6538764834403992,0.36220473051071167
n244,n241,54.0,0.25,64,1,0.6458320617675781,92.90340872174411,0.0005207061767578125,2.6553547382354736,0.3385826647281647
n246,n239,54.25,0.25,71,1,0.6458320617675781,92.90340872174411,0.3999967575073242,0.5280094146728516,0.29133859276771545
n247,n244,54.5,0.25,68,1,0.847930908203125,70.7604822746086,0.0,1.7104692459106445,0.31496062874794006
n248,n245,54.75,0.25,64,1,0.89373779296875,67.13378406064331,0.0,1.1084954738616943,0.33070865273475647
n249,n246,55.0,0.25,64,1,0.647918701171875,92.6042108237954,0.0,0.6734209656715393,0.33070865273475647
n250,n247,55.25,0.25,72,1,0.633331298828125,94.73714643665976,0.0,-0.1818336844444275,0.4251968562602997
n251,n249,55.5,0.25,69,1,0.60833740234375,98.62947727500753,0.0,1.5482580661773682,0.4015747904777527
n253,n250,55.75,0.25,64,1,1.118743896484375,53.63157751166153,0.0,0.06565593183040619,0.31496062874794006
