score_id,performance_id,onset_beat,duration_beat,pitch,voice,beat_period,tempo_bpm,timing,articulation_log,velocity_norm
n32,P00_n17,13.5,0.5,83,1,0.75640869140625,79.32219801500847,0.0,3.4105064514733385e-06,0.5984252095222473
n33,P00_n18,14.0,1.0,81,1,0.7564105987548828,79.32199799786675,0.0,-2.2736681160040462e-07,0.6062992215156555
n35,P02_n15,15.0,0.5,50,3,0.75,80.0,0.0,4.586203203871264e-07,0.35433071851730347
n34,P00_n19,15.0,0.5,86,1,0.75,80.0,0.0,4.586203203871264e-07,0.5511810779571533
n37,P02_n16,15.5,0.5,57,3,0.7500019073486328,79.99979654999656,0.0,-3.2103382636705646e-06,0.4409448802471161
n36,P00_n20,15.5,0.5,84,1,0.7500019073486328,79.99979654999656,0.0,-3.2103382636705646e-06,0.5826771855354309
n39,P02_n17,16.0,1.0,64,3,0.75,80.0,0.0,4.586203203871264e-07,0.5275590419769287
n38,P00_n21,16.0,1.0,83,1,0.75,80.0,0.0,4.586203203871264e-07,0.5984252095222473
n41,P02_n18,17.0,1.0,65,3,0.7724361419677734,77.67632395753854,0.0,0.0,0.5511810779571533
n40,P00_n22,17.0,1.0,81,1,0.7724361419677734,77.67632395753854,0.0,0.0,0.5354330539703369
n43,P02_n19,18.0,0.5,52,3,0.7628211975097656,78.65539158569578,0.0,-9.018244782055262e-07,0.3700787425041199
n42,P00_n23,18.0,1.5,79,1,0.7628211975097656,78.65539158569578,0.0,-0.00404764898121357,0.5433070659637451
n44,P02_n20,18.5,0.5,59,3,0.7628192901611328,78.65558825515019,0.0,2.7054768452217104e-06,0.4488188922405243
n45,P02_n21,19.0,2.0,67,3,0.7564105987548828,79.32199799786675,0.0,-0.0061263139359653,0.4803149700164795
n46,P00_n24,19.5,0.5,76,1,0.7564105987548828,79.32199799786675,0.0,-2.2736681160040462e-07,0.4566929042339325
n47,P00_n25,20.0,0.5,79,1,0.75,80.0,0.0,4.586203203871264e-07,0.5354330539703369
n48,P00_n26,20.5,0.5,81,1,0.7500019073486328,79.99979654999656,0.0,-3.2103382636705646e-06,0.5354330539703369
n50,P01_n0,21.0,3.0,45,4,0.75,80.0,0.0,-2.5849621295928955,0.33070865273475647
n49,P00_n27,21.0,3.0,81,1,0.75,80.0,0.0,0.2188655138015747,0.5354330539703369
n52,P02_n22,21.5,0.5,59,3,0.8076934814453125,74.28560633253358,0.0,-1.7034457187037333e-06,0.3937007784843445
n51,P01_n1,21.5,0.5,74,2,0.8076934814453125,74.28560633253358,0.0,-1.7034457187037333e-06,0.5118110179901123
n54,P02_n23,22.0,2.0,57,3,0.9198713302612305,65.22651378096636,0.0,1.121782474911015e-06,0.3700787425041199
n53,P01_n2,22.0,2.0,73,2,0.9198713302612305,65.22651378096636,0.0,1.121782474911015e-06,0.4881889820098877
n55,P00_n28,24.0,1.0,76,1,0.7628211975097656,78.65539158569578,0.0,-9.018244782055262e-07,0.5196850299835205
n56,P01_n3,24.5,0.25,72,2,0.7692337036132812,77.99970245474833,0.0,-5.030482043366646e-06,0.5196850299835205
n57,P01_n4,24.75,0.25,71,2,0.75640869140625,79.32219801500847,0.0,3.4105064514733385e-06,0.5354330539703369
n59,P01_n5,25.0,0.25,69,2,0.75640869140625,79.32219801500847,0.0,3.4105064514733385e-06,0.5354330539703369
n58,P00_n29,25.0,1.5,81,1,0.75640869140625,79.32219801500847,0.0,-0.00817057490348816,0.6141732335090637
n60,P01_n6,25.25,0.25,68,2,0.7564163208007812,79.32139795249383,0.0,-1.1140931746922433e-05,0.5039370059967041
n61,P01_n7,25.5,0.25,69,2,0.75640869140625,79.32219801500847,0.0,3.4105064514733385e-06,0.5196850299835205
n62,P01_n8,25.75,0.25,71,2,0.74359130859375,80.68948534843635,0.0,-2.659797473825165e-06,0.5275590419769287
n64,P02_n24,26.0,0.25,57,3,0.75640869140625,79.32219801500847,0.0,3.4105064514733385e-06,0.4645669162273407
n63,P01_n9,26.0,0.25,72,2,0.75640869140625,79.32219801500847,0.0,3.4105064514733385e-06,0.5511810779571533
n66,P02_n25,26.25,0.25,59,3,0.74359130859375,80.68948534843635,0.0,-2.659797473825165e-06,0.5275590419769287
n65,P01_n10,26.25,0.25,74,2,0.74359130859375,80.68948534843635,0.0,-2.659797473825165e-06,0.5354330539703369
n69,P02_n26,26.5,0.25,60,3,0.75640869140625,79.32219801500847,0.0,3.4105064514733385e-06,0.5433070659637451
n68,P01_n11,26.5,0.5,76,2,0.75640869140625,79.32219801500847,0.0,-0.01227488648146391,0.5590550899505615
n67,P00_n30,26.5,0.5,81,1,0.75640869140625,79.32219801500847,0.0,-0.01227488648146391,0.6141732335090637
n70,P02_n27,26.75,0.25,62,3,0.74359130859375,80.68948534843635,0.0,-2.659797473825165e-06,0.5433070659637451
n72,P02_n28,27.0,1.25,64,3,0.75640869140625,79.32219801500847,0.0,0.07620305567979813,0.6299212574958801
n71,P00_n31,27.0,0.5,79,1,0.75640869140625,79.32219801500847,0.0,0.012178092263638973,0.6220472455024719
n73,P01_n12,27.25,0.25,72,2,0.7692337036132812,77.99970245474833,0.0,-5.030482043366646e-06,0.5039370059967041
n75,P01_n13,27.5,0.25,71,2,0.7820510864257812,76.72133066679675,0.0,7.696928605582798e-07,0.5196850299835205
n74,P00_n32,27.5,0.5,81,1,0.7820510864257812,76.72133066679675,0.0,0.035047732293605804,0.5905511975288391
n76,P01_n14,27.75,0.25,69,2,0.8205108642578125,73.12517434400164,0.0,3.877675226249266e-06,0.4881889820098877
n78,P01_n15,28.0,1.25,67,2,0.8589706420898438,69.85104852247595,0.0,-0.15439097583293915,0.4960629940032959
n77,P00_n33,28.0,2.0,76,1,0.8589706420898438,69.85104852247595,0.0,-0.16823704540729523,0.5275590419769287
n80,P02_n29,28.25,0.25,63,3,0.7564163208007812,79.32139795249383,0.0,-1.1140931746922433e-05,0.4960629940032959
n81,P02_n30,28.5,0.25,64,3,0.74359130859375,80.68948534843635,0.0,-2.659797473825165e-06,0.5748031735420227
n82,P02_n31,28.75,0.25,65,3,0.75640869140625,79.32219801500847,0.0,3.4105064514733385e-06,0.5826771855354309
n84,P02_n32,29.0,0.5,64,3,0.74359130859375,80.68948534843635,0.0,0.012381146661937237,0.6062992215156555
n85,P01_n16,29.25,0.25,72,2,0.75640869140625,79.32219801500847,0.0,3.4105064514733385e-06,0.4724409580230713
n87,P02_n33,29.5,0.5,55,3,0.74359130859375,80.68948534843635,0.0,0.012381146661937237,0.4724409580230713
n86,P01_n17,29.5,0.25,71,2,0.74359130859375,80.68948534843635,0.0,-2.659797473825165e-06,0.5196850299835205
n88,P01_n18,29.75,0.25,72,2,0.75640869140625,79.32219801500847,0.0,3.4105064514733385e-06,0.5275590419769287
n91,P02_n34,30.0,0.5,53,3,0.7692337036132812,77.99970245474833,0.0,-0.012077942490577698,0.5118110179901123
n89,P01_n19,30.0,1.5,74,1,0.7692337036132812,77.99970245474833,0.0,-2.584967613220215,0.5669291615486145
n90,P00_n34,30.0,0.25,74,2,0.7692337036132812,77.99970245474833,0.0,2.5728845596313477,0.5905511975288391
n92,P01_n20,30.25,0.25,72,2,0.75640869140625,79.32219801500847,0.0,3.4105064514733385e-06,0.5118110179901123
n94,P02_n35,30.5,0.25,65,3,0.76922607421875,78.00047607712449,0.0,9.278491233999375e-06,0.5196850299835205
n93,P01_n21,30.5,1.75,71,2,0.76922607421875,78.00047607712449,0.0,-0.01726881042122841,0.5039370059967041
n95,P02_n36,30.75,0.25,64,3,0.7564163208007812,79.32139795249383,0.0,-1.1140931746922433e-05,0.5590550899505615
n97,P02_n37,31.0,0.25,62,3,0.76922607421875,78.00047607712449,0.0,9.278491233999375e-06,0.5590550899505615
n98,P02_n38,31.25,0.25,60,3,0.7564163208007812,79.32139795249383,0.0,-1.1140931746922433e-05,0.5275590419769287
n100,P02_n39,31.5,0.25,59,3,0.75640869140625,79.32219801500847,0.0,3.4105064514733385e-06,0.5275590419769287
n99,P00_n35,31.5,0.5,76,1,0.75640869140625,79.32219801500847,0.0,3.4105064514733385e-06,0.5590550899505615
n101,P02_n40,31.75,0.25,60,3,0.75640869140625,79.32219801500847,0.0,3.4105064514733385e-06,0.5275590419769287
n104,P02_n41,32.0,0.5,62,3,0.75640869140625,79.32219801500847,0.0,3.4105064514733385e-06,0.5905511975288391
n102,P00_n36,32.0,1.0,79,1,0.75640869140625,79.32219801500847,0.0,-0.006122675724327564,0.6456692814826965
n105,P01_n22,32.25,0.25,69,2,0.75640869140625,79.32219801500847,0.0,3.4105064514733385e-06,0.4488188922405243
n107,P02_n42,32.5,0.5,53,3,0.74359130859375,80.68948534843635,0.0,0.012381146661937237,0.4173228442668915
n106,P01_n23,32.5,0.25,71,2,0.74359130859375,80.68948534843635,0.0,-2.659797473825165e-06,0.5275590419769287
n108,P01_n24,32.75,0.25,72,2,0.7564163208007812,79.32139795249383,0.0,-1.1140931746922433e-05,0.5354330539703369
n110,P01_n25,33.0,0.25,71,2,0.75640869140625,79.32219801500847,0.0,3.4105064514733385e-06,0.5433070659637451
n109,P00_n37,33.0,1.25,76,1,0.75640869140625,79.32219801500847,0.0,-0.009810898452997208,0.6220472455024719
n111,P01_n26,33.25,0.25,69,2,0.75640869140625,79.32219801500847,0.0,3.4105064514733385e-06,0.4881889820098877
n113,P02_n43,33.5,0.25,52,3,0.74359130859375,80.68948534843635,0.0,-2.659797473825165e-06,0.4330708682537079
n112,P01_n27,33.5,2.5,68,2,0.74359130859375,80.68948534843635,0.0,0.01730501279234886,0.4645669162273407
n114,P02_n44,33.75,0.25,50,3,0.75640869140625,79.32219801500847,0.0,3.4105064514733385e-06,0.4488188922405243
n117,P02_n45,34.0,0.5,52,3,0.74359130859375,80.68948534843635,0.0,0.012381146661937237,0.4960629940032959
n118,P00_n38,34.25,0.25,75,1,0.75640869140625,79.32219801500847,0.0,3.4105064514733385e-06,0.5511810779571533
n120,P02_n46,34.5,0.25,64,3,0.74359130859375,80.68948534843635,0.0,-2.659797473825165e-06,0.5039370059967041
n119,P00_n39,34.5,0.25,76,1,0.74359130859375,80.68948534843635,0.0,-2.659797473825165e-06,0.6299212574958801
n122,P02_n47,34.75,0.25,62,3,0.75640869140625,79.32219801500847,0.0,3.4105064514733385e-06,0.5511810779571533
n121,P00_n40,34.75,0.25,78,1,0.75640869140625,79.32219801500847,0.0,3.4105064514733385e-06,0.6377952694892883
n124,P02_n48,35.0,0.25,64,3,0.74359130859375,80.68948534843635,0.0,-2.659797473825165e-06,0.5826771855354309
n123,P00_n41,35.0,0.25,80,1,0.74359130859375,80.68948534843635,0.0,-2.659797473825165e-06,0.6771653294563293
n126,P02_n49,35.25,0.25,62,3,0.75640869140625,79.32219801500847,0.0,3.4105064514733385e-06,0.5511810779571533
n125,P00_n42,35.25,0.25,81,1,0.75640869140625,79.32219801500847,0.0,3.4105064514733385e-06,0.6535432934761047
n128,P02_n50,35.5,0.25,60,3,0.75640869140625,79.32219801500847,0.0,3.4105064514733385e-06,0.5511810779571533
n127,P00_n43,35.5,0.25,83,1,0.75640869140625,79.32219801500847,0.0,3.4105064514733385e-06,0.6850393414497375
n130,P02_n51,35.75,0.25,59,3,0.7692337036132812,77.99970245474833,0.0,-5.030482043366646e-06,0.5275590419769287
n129,P00_n44,35.75,0.25,80,1,0.7692337036132812,77.99970245474833,0.0,-5.030482043366646e-06,0.6141732335090637
n133,P02_n52,36.0,0.25,57,3,0.7820510864257812,76.72133066679675,0.0,7.696928605582798e-07,0.5433070659637451
n132,P01_n28,36.0,0.5,72,2,0.7820510864257812,76.72133066679675,0.0,0.01177801564335823,0.5511810779571533
n131,P00_n45,36.0,0.75,81,1,0.7820510864257812,76.72133066679675,0.0,0.031195417046546936,0.6929134130477905
n134,P02_n53,36.25,0.25,60,3,0.7948760986328125,75.48346226940279,0.0,-7.3563983278290834e-06,0.5196850299835205
n136,P02_n54,36.5,0.25,59,3,0.8205108642578125,73.12517434400164,0.0,3.877675226249266e-06,0.5275590419769287
n135,P01_n29,36.5,0.25,74,2,0.8205108642578125,73.12517434400164,0.0,3.877675226249266e-06,0.4960629940032959
n139,P02_n55,36.75,0.25,60,3,0.8333358764648438,71.99978027410805,0.0,-3.921197730960557e-06,0.5354330539703369
n138,P01_n30,36.75,0.75,72,2,0.8333358764648438,71.99978027410805,0.0,-0.029905395582318306,0.5275590419769287
n137,P00_n46,36.75,0.25,76,1,0.8333358764648438,71.99978027410805,0.0,-3.921197730960557e-06,0.5118110179901123
n142,P02_n56,37.0,0.25,62,3,0.8589706420898438,69.85104852247595,0.0,6.707336979161482e-06,0.5669291615486145
n140,P00_n47,37.0,2.0,77,1,0.8589706420898438,69.85104852247595,0.0,-0.16823704540729523,0.5511810779571533
n143,P02_n57,37.25,0.25,60,3,0.75640869140625,79.32219801500847,0.0,3.4105064514733385e-06,0.5275590419769287
n145,P02_n58,37.5,0.25,59,3,0.74359130859375,80.68948534843635,0.0,-2.659797473825165e-06,0.5275590419769287
n144,P01_n31,37.5,0.5,69,2,0.74359130859375,80.68948534843635,0.0,0.012381146661937237,0.4960629940032959
n146,P02_n59,37.75,0.25,60,3,0.75640869140625,79.32219801500847,0.0,3.4105064514733385e-06,0.5196850299835205
n148,P02_n60,38.0,0.75,62,3,0.74359130859375,80.68948534843635,0.0,0.00826497282832861,0.6062992215156555
n147,P01_n32,38.0,0.25,71,2,0.74359130859375,80.68948534843635,0.0,-2.659797473825165e-06,0.5039370059967041
n149,P01_n33,38.25,0.25,69,2,0.7564163208007812,79.32139795249383,0.0,-1.1140931746922433e-05,0.5039370059967041
n150,P01_n34,38.5,0.25,67,2,0.7435836791992188,80.69031324707838,0.0,1.2142616469645873e-05,0.4960629940032959
n152,P02_n61,38.75,0.25,57,3,0.7564163208007812,79.32139795249383,0.0,-1.1140931746922433e-05,0.4488188922405243
n151,P01_n35,38.75,0.25,65,2,0.7564163208007812,79.32139795249383,0.0,-1.1140931746922433e-05,0.4645669162273407
n155,P02_n62,39.0,0.25,59,3,0.75640869140625,79.32219801500847,0.0,3.4105064514733385e-06,0.5354330539703369
n154,P01_n36,39.0,1.0,64,2,0.75640869140625,79.32219801500847,0.0,0.012178092263638973,0.4881889820098877
n153,P00_n48,39.0,0.75,79,1,0.75640869140625,79.32219801500847,0.0,0.01621367037296295,0.6456692814826965
n156,P02_n63,39.25,0.25,55,3,0.76922607421875,78.00047607712449,0.0,9.278491233999375e-06,0.4803149700164795
n157,P02_n64,39.5,0.25,57,3,0.7692337036132812,77.99970245474833,0.0,-5.030482043366646e-06,0.5039370059967041
n159,P02_n65,39.75,0.25,55,3,0.75640869140625,79.32219801500847,0.0,3.4105064514733385e-06,0.4881889820098877
n158,P00_n49,39.75,0.25,71,1,0.75640869140625,79.32219801500847,0.0,3.4105064514733385e-06,0.5039370059967041
n162,P02_n66,40.0,0.25,57,3,0.7564163208007812,79.32139795249383,0.0,-1.1140931746922433e-05,0.5275590419769287
n161,P01_n37,40.0,0.5,69,2,0.7564163208007812,79.32139795249383,0.0,0.012163540348410606,0.4803149700164795
n160,P00_n50,40.0,2.0,72,1,0.7564163208007812,79.32139795249383,0.0,-1.1140931746922433e-05,0.5511810779571533
n163,P02_n67,40.25,0.25,59,3,0.76922607421875,78.00047607712449,0.0,9.278491233999375e-06,0.5275590419769287
n165,P02_n68,40.5,0.25,60,3,0.75640869140625,79.32219801500847,0.0,3.4105064514733385e-06,0.5511810779571533
n164,P01_n38,40.5,0.5,64,2,0.75640869140625,79.32219801500847,0.0,3.4105064514733385e-06,0.4724409580230713
n166,P02_n69,40.75,0.25,59,3,0.7564163208007812,79.32139795249383,0.0,-1.1140931746922433e-05,0.5118110179901123
n168,P02_n70,41.0,0.75,60,3,0.75640869140625,79.32219801500847,0.0,-0.00817057490348816,0.5905511975288391
n167,P01_n39,41.0,0.25,69,2,0.75640869140625,79.32219801500847,0.0,3.4105064514733385e-06,0.4881889820098877
n169,P01_n40,41.25,0.25,67,2,0.75640869140625,79.32219801500847,0.0,3.4105064514733385e-06,0.4960629940032959
n170,P01_n41,41.5,0.25,65,2,0.74359130859375,80.68948534843635,0.0,-2.659797473825165e-06,0.4881889820098877
n172,P02_n71,41.75,0.25,48,3,0.75640869140625,79.32219801500847,0.0,3.4105064514733385e-06,0.4015747904777527
n171,P01_n42,41.75,0.25,64,2,0.75640869140625,79.32219801500847,0.0,3.4105064514733385e-06,0.4803149700164795
n175,P02_n72,42.0,0.75,50,3,0.75640869140625,79.32219801500847,0.0,-0.00817057490348816,0.5196850299835205
n174,P01_n43,42.0,0.25,62,2,0.75640869140625,79.32219801500847,0.0,3.4105064514733385e-06,0.4881889820098877
n173,P00_n51,42.0,0.5,77,1,0.75640869140625,79.32219801500847,0.0,-0.01227488648146391,0.5669291615486145
n176,P01_n44,42.25,0.25,60,2,0.74359130859375,80.68948534843635,0.0,-2.659797473825165e-06,0.4488188922405243
n178,P01_n45,42.5,0.25,62,2,0.75640869140625,79.32219801500847,0.0,3.4105064514733385e-06,0.4724409580230713
n177,P00_n52,42.5,0.5,71,1,0.75640869140625,79.32219801500847,0.0,-0.01227488648146391,0.5354330539703369
n180,P02_n73,42.75,0.25,45,3,0.74359130859375,80.68948534843635,0.0,-2.659797473825165e-06,0.3937007784843445
n179,P01_n46,42.75,0.25,64,2,0.74359130859375,80.68948534843635,0.0,-2.659797473825165e-06,0.4724409580230713
n183,P02_n74,43.0,1.0,50,3,0.75640869140625,79.32219801500847,0.0,-0.01227488648146391,0.4724409580230713
n182,P01_n47,43.0,1.5,65,2,0.75640869140625,79.32219801500847,0.0,-0.00817057490348816,0.4881889820098877
n181,P00_n53,43.0,0.25,72,1,0.75640869140625,79.32219801500847,0.0,3.4105064514733385e-06,0.5669291615486145
n184,P00_n54,43.25,0.25,71,1,0.75640869140625,79.32219801500847,0.0,3.4105064514733385e-06,0.5748031735420227
n185,P00_n55,43.5,0.25,69,1,0.74359130859375,80.68948534843635,0.0,-2.659797473825165e-06,0.5590550899505615
n186,P00_n56,43.75,0.25,71,1,0.74359130859375,80.68948534843635,0.0,-2.659797473825165e-06,0.5748031735420227
n189,P02_n75,44.0,0.75,62,3,0.75640869140625,79.32219801500847,0.0,3.486295327093103e-06,0.5590550899505615
n187,P00_n57,44.0,0.25,72,1,0.75640869140625,79.32219801500847,0.0,3.4105064514733385e-06,0.6062992215156555
n190,P00_n58,44.25,0.25,71,1,0.75640869140625,79.32219801500847,0.0,3.4105064514733385e-06,0.5669291615486145
n192,P01_n48,44.5,0.5,69,2,0.7564239501953125,79.32059790611825,0.0,0.012148989364504814,0.4724409580230713
n191,P00_n59,44.5,0.25,72,1,0.7564239501953125,79.32059790611825,0.0,-2.569222306192387e-05,0.5826771855354309
n194,P02_n76,44.75,0.25,60,3,0.76922607421875,78.00047607712449,0.0,9.278491233999375e-06,0.5433070659637451
n193,P00_n60,44.75,0.25,74,1,0.76922607421875,78.00047607712449,0.0,9.278491233999375e-06,0.5748031735420227
n196,P02_n77,45.0,0.25,59,3,0.78204345703125,76.7220791383751,0.0,1.4844148608972318e-05,0.5826771855354309
n195,P00_n61,45.0,0.75,76,1,0.78204345703125,76.7220791383751,0.0,0.031209491193294525,0.6929134130477905
n197,P02_n78,45.25,0.25,62,3,0.7948760986328125,75.48346226940279,0.0,-7.3563983278290834e-06,0.5511810779571533
n198,P02_n79,45.5,0.25,60,3,0.8205108642578125,73.12517434400164,0.0,3.877675226249266e-06,0.5590550899505615
n200,P02_n80,45.75,0.25,59,3,0.833343505859375,71.9991211044787,0.0,-1.7129365005530417e-05,0.5275590419769287
n199,P00_n62,45.75,0.25,68,1,0.833343505859375,71.9991211044787,0.0,-1.7129365005530417e-05,0.4566929042339325
n202,P02_n81,46.0,0.25,60,3,0.8589630126953125,69.85166894640541,0.0,1.952143975358922e-05,0.5511810779571533
n201,P00_n63,46.0,2.25,69,1,0.8589630126953125,69.85166894640541,0.0,-0.17259962856769562,0.4724409580230713
n203,P02_n82,46.25,0.25,59,3,0.74359130859375,80.68948534843635,0.0,-2.659797473825165e-06,0.5275590419769287
n204,P02_n83,46.5,0.25,57,3,0.75640869140625,79.32219801500847,0.0,3.4105064514733385e-06,0.5275590419769287
n205,P02_n84,46.75,0.25,55,3,0.74359130859375,80.68948534843635,0.0,-2.659797473825165e-06,0.5039370059967041
n206,P02_n85,47.0,0.25,53,3,0.75640869140625,79.32219801500847,0.0,3.4105064514733385e-06,0.5039370059967041
n207,P02_n86,47.25,0.25,52,3,0.74359130859375,80.68948534843635,0.0,-2.659797473825165e-06,0.4881889820098877
n208,P02_n87,47.5,0.25,50,3,0.75640869140625,79.32219801500847,0.0,3.4105064514733385e-06,0.4803149700164795
n209,P02_n88,47.75,0.25,48,3,0.74359130859375,80.68948534843635,0.0,-2.659797473825165e-06,0.4645669162273407
n211,P02_n89,48.0,0.5,47,3,0.7564239501953125,79.32059790611825,0.0,0.012148989364504814,0.4881889820098877
n212,P00_n64,48.25,0.25,68,1,0.76922607421875,78.00047607712449,0.0,9.278491233999375e-06,0.5669291615486145
n214,P02_n90,48.5,0.5,56,3,0.76922607421875,78.00047607712449,0.0,-0.012063633650541306,0.4881889820098877
n213,P00_n65,48.5,0.25,69,1,0.76922607421875,78.00047607712449,0.0,9.278491233999375e-06,0.5905511975288391
n215,P00_n66,48.75,0.25,71,1,0.75640869140625,79.32219801500847,0.0,3.4105064514733385e-06,0.5984252095222473
n217,P02_n91,49.0,0.5,57,3,0.7692413330078125,77.99892884771785,0.0,-0.01209225133061409,0.5590550899505615
n216,P00_n67,49.0,0.25,72,1,0.7692413330078125,77.99892884771785,0.0,-1.933931343955919e-05,0.6299212574958801
n218,P00_n68,49.25,0.25,71,1,0.75640869140625,79.32219801500847,0.0,3.4105064514733385e-06,0.5984252095222473
n220,P02_n92,49.5,0.5,48,3,0.76922607421875,78.00047607712449,0.0,-0.012063633650541306,0.4251968562602997
n219,P00_n69,49.5,0.25,72,1,0.76922607421875,78.00047607712449,0.0,9.278491233999375e-06,0.6220472455024719
n221,P00_n70,49.75,0.25,74,1,0.75640869140625,79.32219801500847,0.0,3.4105064514733385e-06,0.6220472455024719
n223,P02_n93,50.0,0.5,53,3,0.75640869140625,79.32219801500847,0.0,0.012178092263638973,0.4803149700164795
n222,P00_n71,50.0,0.25,72,1,0.75640869140625,79.32219801500847,0.0,3.4105064514733385e-06,0.6299212574958801
n224,P00_n72,50.25,0.25,71,1,0.7692413330078125,77.99892884771785,0.0,-1.933931343955919e-05,0.5984252095222473
n226,P02_n94,50.5,0.5,50,3,0.75640869140625,79.32219801500847,0.0,3.4105064514733385e-06,0.4409448802471161
n225,P00_n73,50.5,0.25,69,1,0.75640869140625,79.32219801500847,0.0,3.4105064514733385e-06,0.5905511975288391
n227,P00_n74,50.75,0.25,67,1,0.75640869140625,79.32219801500847,0.0,3.4105064514733385e-06,0.5669291615486145
n229,P02_n95,51.0,1.0,52,3,0.75640869140625,79.32219801500847,0.0,3.4105064514733385e-06,0.4488188922405243
n228,P00_n75,51.0,0.25,64,1,0.75640869140625,79.32219801500847,0.0,3.4105064514733385e-06,0.5748031735420227
n230,P00_n76,51.25,0.25,71,1,0.75640869140625,79.32219801500847,0.0,3.4105064514733385e-06,0.6141732335090637
n231,P00_n77,51.5,0.25,68,1,0.75640869140625,79.32219801500847,0.0,3.4105064514733385e-06,0.5826771855354309
n232,P00_n78,51.75,0.25,64,1,0.75640869140625,79.32219801500847,0.0,3.4105064514733385e-06,0.5433070659637451
n233,P00_n79,52.0,0.25,64,1,0.75640869140625,79.32219801500847,0.0,3.4105064514733385e-06,0.5826771855354309
n234,P00_n80,52.25,0.25,72,1,0.7564239501953125,79.32059790611825,0.0,-2.569222306192387e-05,0.6220472455024719
n236,P02_n96,52.5,0.5,57,3,0.75640869140625,79.32219801500847,0.0,-0.01227488648146391,0.4881889820098877
